Order_Item_ID,Order_ID,Product_ID,Quantity,Price_per_Unit,Total_Amount
OI20115,O7260,P28505,1,148.25,148.25
OI20116,O14675,P6752,4,338.88,1355.52
OI20117,O3764,P14213,5,152.13,760.65
OI20118,O1231,P27187,4,389.0,1556.0
OI20119,O27106,P7677,2,216.78,433.56
OI20120,O26183,P19113,2,95.93,191.86
OI20121,O15420,P8349,3,320.29,960.8700000000001
OI20122,O19040,P19602,4,197.37,789.48
OI20123,O4106,P39436,5,380.97,1904.8500000000001
OI20124,O21182,P29668,5,274.74,1373.7
OI20125,O3946,P35645,1,177.27,177.27
OI20126,O3181,P4597,5,292.58,1462.8999999999999
OI20127,O28108,P15042,2,323.7,647.4
OI20128,O37823,P7909,1,368.44,368.44
OI20129,O12465,P35352,3,316.02,948.06
OI20130,O23160,P3995,2,129.15,258.3
OI20131,O12513,P1941,5,259.74,1298.7
OI20132,O20119,P7699,1,261.75,261.75
OI20133,O17636,P30008,4,251.7,1006.8
OI20134,O10041,P4314,3,131.42,394.26
OI20135,O22977,P34300,5,106.5,532.5
OI20136,O38323,P37101,1,296.47,296.47
OI20137,O32914,P21410,1,327.35,327.35
OI20138,O12814,P9434,4,112.97,451.88
OI20139,O28731,P25974,5,472.53,2362.6499999999996
OI20140,O27331,P9580,5,219.69,1098.45
OI20141,O11256,P29025,2,444.11,888.22
OI20142,O16020,P36474,5,241.81,1209.05
OI20143,O40521,P22184,3,419.95,1259.85
OI20144,O18195,P25447,2,472.75,945.5
OI20145,O29298,P2208,5,79.63,398.15
OI20146,O6848,P29948,2,135.72,271.44
OI20147,O22034,P27083,2,343.35,686.7
OI20148,O39531,P12775,3,163.53,490.59000000000003
OI20149,O20898,P15365,5,210.49,1052.45
OI20150,O32084,P8836,1,174.85,174.85
OI20151,O3208,P14735,3,97.29,291.87
OI20152,O6235,P30335,3,263.46,790.3799999999999
OI20153,O12148,P16348,1,44.8,44.8
OI20154,O35103,P33790,2,58.41,116.82
OI20155,O15921,P12584,3,416.78,1250.34
OI20156,O19766,P12769,4,153.38,613.52
OI20157,O32790,P33614,3,63.22,189.66
OI20158,O4120,P25865,4,15.96,63.84
OI20159,O7525,P33873,5,405.61,2028.0500000000002
OI20160,O36544,P39765,5,51.9,259.5
OI20161,O5705,P3119,2,128.2,256.4
OI20162,O14865,P13611,1,197.4,197.4
OI20163,O21310,P8506,5,146.0,730.0
OI20164,O38614,P31232,4,112.47,449.88
OI20165,O30237,P8313,3,456.34,1369.02
OI20166,O3823,P33678,3,39.73,119.19
OI20167,O25447,P35179,1,195.45,195.45
OI20168,O1119,P7765,5,432.54,2162.7000000000003
OI20169,O24097,P19181,5,428.43,2142.15
OI20170,O25254,P13416,2,272.6,545.2
OI20171,O2489,P16004,4,358.1,1432.4
OI20172,O8819,P4371,4,368.95,1475.8
OI20173,O11232,P12338,2,24.29,48.58
OI20174,O7567,P36017,4,331.69,1326.76
OI20175,O30337,P14146,2,216.63,433.26
OI20176,O10684,P7957,4,92.15,368.6
OI20177,O40662,P5231,5,495.62,2478.1
OI20178,O16674,P17773,4,347.24,1388.96
OI20179,O22040,P13978,4,130.95,523.8
OI20180,O37614,P24800,3,280.5,841.5
OI20181,O37442,P7799,3,203.77,611.3100000000001
OI20182,O28297,P26750,2,152.19,304.38
OI20183,O1315,P16678,2,155.23,310.46
OI20184,O7351,P9973,2,255.66,511.32
OI20185,O37323,P34127,4,321.54,1286.16
OI20186,O22180,P33536,5,431.06,2155.3
OI20187,O2366,P8763,4,265.28,1061.12
OI20188,O3300,P4924,3,302.46,907.3799999999999
OI20189,O37902,P29876,1,74.02,74.02
OI20190,O35468,P3617,5,285.58,1427.8999999999999
OI20191,O33323,P27504,4,29.94,119.76
OI20192,O9065,P40821,5,251.44,1257.2
OI20193,O7688,P23846,1,273.05,273.05
OI20194,O10030,P21579,4,469.45,1877.8
OI20195,O20989,P37608,2,263.92,527.84
OI20196,O24555,P34627,1,269.99,269.99
OI20197,O2440,P33319,3,101.18,303.54
OI20198,O36771,P20272,2,378.72,757.44
OI20199,O15765,P38125,5,449.16,2245.8
OI20200,O12340,P17467,2,89.53,179.06
OI20201,O30236,P13000,2,155.82,311.64
OI20202,O28863,P15946,5,255.35,1276.75
OI20203,O35890,P39672,4,385.37,1541.48
OI20204,O30444,P26521,5,289.62,1448.1
OI20205,O26971,P23813,2,75.34,150.68
OI20206,O36184,P34632,3,205.11,615.33
OI20207,O13955,P20864,4,79.03,316.12
OI20208,O13989,P15148,4,197.01,788.04
OI20209,O4530,P12378,5,311.01,1555.05
OI20210,O22947,P15224,4,329.22,1316.88
OI20211,O33951,P4959,3,370.37,1111.1100000000001
OI20212,O15996,P11767,3,268.7,806.0999999999999
OI20213,O35374,P20365,1,42.63,42.63
OI20214,O25811,P28900,4,118.28,473.12
OI20215,O9657,P15273,3,257.77,773.31
OI20216,O32247,P5914,5,113.43,567.1500000000001
OI20217,O3241,P27767,4,399.45,1597.8
OI20218,O10225,P8297,5,51.68,258.4
OI20219,O29051,P21219,1,14.96,14.96
OI20220,O37132,P37349,2,167.4,334.8
OI20221,O38498,P15462,3,286.41,859.23
OI20222,O39368,P31859,4,280.36,1121.44
OI20223,O14973,P31574,4,401.43,1605.72
OI20224,O33451,P18615,4,220.2,880.8
OI20225,O6235,P38263,1,167.14,167.14
OI20226,O16892,P2886,4,281.43,1125.72
OI20227,O34967,P5168,2,302.69,605.38
OI20228,O32426,P16249,3,34.91,104.72999999999999
OI20229,O31563,P18773,1,258.1,258.1
OI20230,O4670,P23155,2,84.89,169.78
OI20231,O24373,P34922,2,468.66,937.32
OI20232,O37064,P27025,5,265.81,1329.05
OI20233,O38229,P19113,1,238.7,238.7
OI20234,O31818,P34291,3,415.61,1246.83
OI20235,O2913,P32442,3,134.41,403.23
OI20236,O4347,P5769,1,188.77,188.77
OI20237,O2507,P1488,4,271.66,1086.64
OI20238,O36465,P11739,3,295.37,886.11
OI20239,O37954,P32537,5,162.95,814.75
OI20240,O39549,P4075,4,33.82,135.28
OI20241,O38777,P36947,3,388.33,1164.99
OI20242,O28554,P25299,1,12.21,12.21
OI20243,O16132,P23266,2,376.77,753.54
OI20244,O28631,P13058,4,364.29,1457.16
OI20245,O39171,P39482,2,383.02,766.04
OI20246,O22735,P20337,4,231.5,926.0
OI20247,O29947,P15316,2,48.61,97.22
OI20248,O25285,P10182,1,263.32,263.32
OI20249,O24512,P14981,1,145.95,145.95
OI20250,O3485,P20507,1,249.49,249.49
OI20251,O12771,P38722,5,135.48,677.4
OI20252,O2524,P17986,3,387.61,1162.83
OI20253,O14863,P28832,5,19.18,95.9
OI20254,O15074,P2507,5,320.58,1602.8999999999999
OI20255,O22846,P32175,1,77.0,77.0
OI20256,O39036,P26053,5,435.71,2178.5499999999997
OI20257,O17009,P39071,2,41.56,83.12
OI20258,O38946,P23119,1,190.37,190.37
OI20259,O37882,P5477,3,456.01,1368.03
OI20260,O34829,P14618,4,73.55,294.2
OI20261,O25294,P32918,1,380.65,380.65
OI20262,O4817,P21781,4,114.27,457.08
OI20263,O27769,P25174,4,347.01,1388.04
OI20264,O35905,P21801,5,241.4,1207.0
OI20265,O11251,P31836,3,334.36,1003.08
OI20266,O34790,P30279,4,122.9,491.6
OI20267,O18145,P17726,2,382.16,764.32
OI20268,O3301,P28575,1,287.81,287.81
OI20269,O3707,P12337,4,138.9,555.6
OI20270,O20278,P28440,4,231.53,926.12
OI20271,O22929,P20467,4,484.57,1938.28
OI20272,O10851,P39801,4,438.37,1753.48
OI20273,O37386,P18236,2,293.66,587.32
OI20274,O22513,P1063,2,212.65,425.3
OI20275,O26481,P10480,4,90.23,360.92
OI20276,O37394,P7549,2,242.62,485.24
OI20277,O28317,P18795,4,468.89,1875.56
OI20278,O22320,P15379,4,140.91,563.64
OI20279,O21133,P13092,3,269.56,808.6800000000001
OI20280,O9250,P35849,5,424.37,2121.85
OI20281,O8281,P12749,4,66.62,266.48
OI20282,O33757,P11471,1,246.3,246.3
OI20283,O17744,P10140,3,429.9,1289.6999999999998
OI20284,O26534,P6115,5,34.96,174.8
OI20285,O33220,P30519,2,261.3,522.6
OI20286,O25637,P31207,5,396.44,1982.2
OI20287,O21336,P20964,5,418.93,2094.65
OI20288,O36122,P36977,4,50.69,202.76
OI20289,O17046,P21333,5,383.04,1915.2
OI20290,O3537,P23451,2,499.74,999.48
OI20291,O10083,P20436,2,209.7,419.4
OI20292,O12732,P28578,4,186.33,745.32
OI20293,O21817,P1312,3,106.7,320.1
OI20294,O23326,P6455,5,311.34,1556.6999999999998
OI20295,O13316,P16505,5,34.21,171.05
OI20296,O29136,P33406,1,40.62,40.62
OI20297,O37071,P13424,2,211.86,423.72
OI20298,O29169,P8410,5,355.13,1775.65
OI20299,O37666,P1713,1,317.27,317.27
OI20300,O32748,P28002,5,54.11,270.55
OI20301,O1659,P31283,3,378.82,1136.46
OI20302,O27563,P37353,4,404.68,1618.72
OI20303,O38004,P37227,3,190.38,571.14
OI20304,O12330,P4946,2,117.12,234.24
OI20305,O13916,P13702,1,396.89,396.89
OI20306,O27812,P5699,3,207.32,621.96
OI20307,O5472,P5045,1,91.27,91.27
OI20308,O27100,P14465,5,433.07,2165.35
OI20309,O36134,P36247,3,204.94,614.8199999999999
OI20310,O34604,P33033,4,278.0,1112.0
OI20311,O10818,P28683,1,151.9,151.9
OI20312,O19167,P25401,2,84.22,168.44
OI20313,O10978,P40815,5,217.07,1085.35
OI20314,O33968,P33413,4,125.4,501.6
OI20315,O30128,P40430,4,210.29,841.16
OI20316,O27164,P40498,4,90.01,360.04
OI20317,O33244,P22928,5,106.86,534.3
OI20318,O2080,P28736,2,209.3,418.6
OI20319,O31305,P2643,3,432.68,1298.04
OI20320,O23927,P14297,4,49.51,198.04
OI20321,O24758,P8466,5,82.07,410.34999999999997
OI20322,O38073,P20641,2,330.52,661.04
OI20323,O2663,P7305,1,39.07,39.07
OI20324,O26113,P11085,5,77.39,386.95
OI20325,O5845,P17014,1,55.81,55.81
OI20326,O10675,P39562,4,140.82,563.28
OI20327,O4833,P21923,1,398.72,398.72
OI20328,O20613,P32611,2,314.29,628.58
OI20329,O35355,P5688,3,413.88,1241.6399999999999
OI20330,O12566,P4377,1,102.51,102.51
OI20331,O1830,P31618,5,328.37,1641.85
OI20332,O22075,P13378,1,176.86,176.86
OI20333,O27567,P19054,3,406.65,1219.9499999999998
OI20334,O6554,P31474,1,46.52,46.52
OI20335,O22225,P23718,2,475.25,950.5
OI20336,O18667,P4236,1,181.35,181.35
OI20337,O29223,P40072,1,232.25,232.25
OI20338,O11299,P5024,2,211.03,422.06
OI20339,O11652,P33480,4,300.31,1201.24
OI20340,O6239,P20689,2,267.8,535.6
OI20341,O39170,P32234,4,309.56,1238.24
OI20342,O40878,P21271,4,33.74,134.96
OI20343,O14656,P40767,2,80.37,160.74
OI20344,O23432,P22951,5,98.64,493.2
OI20345,O35156,P22862,1,60.79,60.79
OI20346,O37132,P35516,1,86.86,86.86
OI20347,O8801,P2467,5,324.35,1621.75
OI20348,O25295,P26954,4,154.76,619.04
OI20349,O28483,P40443,1,356.81,356.81
OI20350,O22219,P6475,5,265.48,1327.4
OI20351,O34074,P28228,2,136.37,272.74
OI20352,O35431,P33303,3,342.53,1027.59
OI20353,O5244,P26072,3,361.63,1084.8899999999999
OI20354,O40705,P20633,1,122.23,122.23
OI20355,O20459,P2906,1,306.61,306.61
OI20356,O35925,P15883,5,358.19,1790.95
OI20357,O20512,P24568,3,402.6,1207.8000000000002
OI20358,O38497,P20760,2,222.38,444.76
OI20359,O2796,P31172,4,463.0,1852.0
OI20360,O36659,P21010,3,413.2,1239.6
OI20361,O39645,P16562,1,459.75,459.75
OI20362,O32993,P2962,5,360.76,1803.8
OI20363,O10305,P25049,2,386.68,773.36
OI20364,O18371,P21503,3,399.66,1198.98
OI20365,O27498,P36257,5,128.07,640.3499999999999
OI20366,O28651,P27916,5,498.09,2490.45
OI20367,O8691,P35639,3,223.11,669.33
OI20368,O10697,P30698,5,24.57,122.85
OI20369,O12255,P12801,2,400.99,801.98
OI20370,O6144,P33805,1,307.85,307.85
OI20371,O26816,P8377,1,159.52,159.52
OI20372,O11105,P36146,2,490.04,980.08
OI20373,O30746,P7821,4,420.23,1680.92
OI20374,O13061,P29918,4,301.33,1205.32
OI20375,O16410,P37471,2,342.8,685.6
OI20376,O24770,P10137,5,220.28,1101.4
OI20377,O13807,P36113,1,285.77,285.77
OI20378,O34376,P16103,1,353.57,353.57
OI20379,O39217,P10284,2,264.86,529.72
OI20380,O20036,P22813,5,22.82,114.1
OI20381,O14353,P16374,5,278.91,1394.5500000000002
OI20382,O16762,P35349,5,108.38,541.9
OI20383,O39264,P20902,3,110.45,331.35
OI20384,O28981,P23748,1,317.52,317.52
OI20385,O5600,P40045,2,116.12,232.24
OI20386,O16631,P13192,1,413.4,413.4
OI20387,O7863,P7936,5,203.15,1015.75
OI20388,O35459,P6667,3,353.32,1059.96
OI20389,O10868,P20110,4,190.3,761.2
OI20390,O32618,P3885,3,435.62,1306.8600000000001
OI20391,O32732,P2731,2,230.09,460.18
OI20392,O10808,P27645,5,187.92,939.5999999999999
OI20393,O8878,P15694,3,251.39,754.17
OI20394,O31357,P9150,4,43.46,173.84
OI20395,O36366,P7471,2,395.1,790.2
OI20396,O22809,P10806,4,134.82,539.28
OI20397,O25986,P5272,5,346.38,1731.9
OI20398,O14779,P17842,2,357.4,714.8
OI20399,O27112,P14583,2,84.15,168.3
OI20400,O4434,P21010,5,65.79,328.95000000000005
OI20401,O23253,P7393,2,424.93,849.86
OI20402,O23047,P29957,5,341.31,1706.55
OI20403,O25761,P6567,1,71.47,71.47
OI20404,O19372,P34747,2,196.59,393.18
OI20405,O40165,P16790,4,51.0,204.0
OI20406,O40629,P5654,5,420.71,2103.5499999999997
OI20407,O11939,P33881,3,276.56,829.6800000000001
OI20408,O30705,P14028,3,267.9,803.6999999999999
OI20409,O13207,P12564,2,421.79,843.58
OI20410,O2886,P20679,3,382.87,1148.6100000000001
OI20411,O14229,P15579,3,85.48,256.44
OI20412,O38292,P13847,3,430.82,1292.46
OI20413,O20305,P3070,2,487.46,974.92
OI20414,O14111,P6600,1,440.61,440.61
OI20415,O8619,P30736,3,159.84,479.52
OI20416,O14560,P7607,5,386.97,1934.8500000000001
OI20417,O6533,P27265,1,460.65,460.65
OI20418,O31497,P9065,5,384.96,1924.8
OI20419,O16436,P9638,5,307.57,1537.85
OI20420,O32260,P27165,1,305.4,305.4
OI20421,O16860,P31453,5,459.56,2297.8
OI20422,O32854,P22266,5,388.62,1943.1
OI20423,O1574,P36899,2,439.05,878.1
OI20424,O8610,P22736,4,386.67,1546.68
OI20425,O20656,P4819,5,302.01,1510.05
OI20426,O32301,P9070,3,319.76,959.28
OI20427,O5542,P24029,5,124.98,624.9
OI20428,O21458,P25963,3,263.34,790.02
OI20429,O19868,P18894,5,27.26,136.3
OI20430,O35002,P11582,3,275.84,827.52
OI20431,O19694,P21760,2,216.02,432.04
OI20432,O27723,P40654,5,222.42,1112.1
OI20433,O12028,P10254,5,359.93,1799.65
OI20434,O18323,P1862,1,474.28,474.28
OI20435,O16595,P31273,3,136.39,409.16999999999996
OI20436,O38830,P39769,2,475.8,951.6
OI20437,O39648,P24694,1,477.94,477.94
OI20438,O31826,P32432,4,154.71,618.84
OI20439,O19110,P32102,3,499.19,1497.57
OI20440,O8468,P19029,1,439.7,439.7
OI20441,O21421,P19150,1,111.48,111.48
OI20442,O12938,P7848,3,58.3,174.89999999999998
OI20443,O26562,P35419,3,239.82,719.46
OI20444,O8985,P38269,3,216.77,650.3100000000001
OI20445,O23661,P21246,4,276.06,1104.24
OI20446,O20508,P35634,4,267.83,1071.32
OI20447,O18287,P18521,1,145.48,145.48
OI20448,O5280,P36332,5,379.11,1895.5500000000002
OI20449,O22238,P26337,4,159.37,637.48
OI20450,O29270,P30059,3,401.52,1204.56
OI20451,O38424,P32629,2,152.16,304.32
OI20452,O6266,P5019,4,430.33,1721.32
OI20453,O38898,P13401,1,420.46,420.46
OI20454,O27876,P31368,3,230.61,691.83
OI20455,O3391,P21470,2,83.5,167.0
OI20456,O38755,P34251,3,90.79,272.37
OI20457,O24560,P31768,3,90.78,272.34000000000003
OI20458,O14078,P34411,5,329.82,1649.1
OI20459,O32885,P35674,2,281.02,562.04
OI20460,O36438,P8979,1,126.12,126.12
OI20461,O27297,P14533,3,334.32,1002.96
OI20462,O10835,P37410,5,196.66,983.3
OI20463,O37030,P17076,3,385.47,1156.41
OI20464,O6928,P37472,1,325.27,325.27
OI20465,O39222,P33706,3,288.28,864.8399999999999
OI20466,O4831,P6656,2,273.33,546.66
OI20467,O30105,P28355,1,404.72,404.72
OI20468,O3825,P7211,3,284.68,854.04
OI20469,O34969,P19071,1,115.81,115.81
OI20470,O2801,P38737,4,52.43,209.72
OI20471,O20973,P8695,4,291.7,1166.8
OI20472,O9482,P36494,3,251.79,755.37
OI20473,O6277,P5854,5,101.7,508.5
OI20474,O7410,P17610,2,129.95,259.9
OI20475,O16563,P29756,3,133.94,401.82
OI20476,O21912,P2749,3,159.98,479.93999999999994
OI20477,O8940,P6727,2,490.73,981.46
OI20478,O19647,P13665,4,382.29,1529.16
OI20479,O38458,P34874,4,381.62,1526.48
OI20480,O37946,P19293,5,12.25,61.25
OI20481,O39149,P23186,5,374.96,1874.8
OI20482,O29185,P5462,4,24.93,99.72
OI20483,O1899,P15636,3,497.92,1493.76
OI20484,O8399,P7885,5,383.75,1918.75
OI20485,O29350,P40994,4,391.35,1565.4
OI20486,O13117,P16788,5,104.76,523.8000000000001
OI20487,O22163,P4605,3,128.59,385.77
OI20488,O21156,P12124,2,275.76,551.52
OI20489,O8197,P29253,2,368.75,737.5
OI20490,O4624,P24898,5,415.65,2078.25
OI20491,O8938,P25361,1,410.17,410.17
OI20492,O21692,P12251,5,100.38,501.9
OI20493,O14215,P30640,2,442.9,885.8
OI20494,O16237,P24167,3,370.64,1111.92
OI20495,O35473,P39853,2,78.91,157.82
OI20496,O12102,P25005,3,432.22,1296.66
OI20497,O7413,P21566,1,53.18,53.18
OI20498,O12633,P31969,3,380.49,1141.47
OI20499,O27696,P29841,5,393.83,1969.1499999999999
OI20500,O16304,P21955,4,71.04,284.16
OI20501,O24034,P27461,3,311.79,935.3700000000001
OI20502,O10951,P30744,1,173.89,173.89
OI20503,O29027,P19951,2,129.97,259.94
OI20504,O35668,P11232,4,163.56,654.24
OI20505,O38243,P2144,1,387.12,387.12
OI20506,O19873,P24870,2,153.58,307.16
OI20507,O23803,P31199,5,162.6,813.0
OI20508,O18719,P10612,3,360.84,1082.52
OI20509,O8459,P13198,1,115.72,115.72
OI20510,O20382,P11753,2,288.17,576.34
OI20511,O12496,P29583,3,19.36,58.08
OI20512,O34994,P10309,1,131.86,131.86
OI20513,O37034,P27161,5,247.06,1235.3
OI20514,O18076,P13516,3,144.56,433.68
OI20515,O33464,P37944,2,161.43,322.86
OI20516,O10145,P6867,2,20.29,40.58
OI20517,O22595,P21075,1,409.96,409.96
OI20518,O11827,P10710,4,194.52,778.08
OI20519,O11517,P3313,5,116.3,581.5
OI20520,O36569,P12546,4,81.09,324.36
OI20521,O27885,P35418,2,127.95,255.9
OI20522,O5510,P32315,5,39.42,197.10000000000002
OI20523,O31115,P16672,5,484.62,2423.1
OI20524,O23446,P39496,5,143.86,719.3000000000001
OI20525,O11932,P22218,5,16.68,83.4
OI20526,O9419,P31969,5,479.23,2396.15
OI20527,O17542,P34396,3,453.66,1360.98
OI20528,O2082,P39771,1,198.61,198.61
OI20529,O9102,P24377,5,470.71,2353.5499999999997
OI20530,O25403,P12246,4,443.86,1775.44
OI20531,O38279,P22276,4,454.12,1816.48
OI20532,O10185,P6745,1,337.5,337.5
OI20533,O34719,P32460,4,88.35,353.4
OI20534,O15079,P33424,1,227.33,227.33
OI20535,O23709,P39401,2,470.46,940.92
OI20536,O5193,P28703,2,262.62,525.24
OI20537,O13747,P13541,4,408.51,1634.04
OI20538,O8060,P6650,3,266.17,798.51
OI20539,O15817,P21552,5,475.37,2376.85
OI20540,O18390,P10113,5,499.15,2495.75
OI20541,O17201,P15774,4,489.41,1957.64
OI20542,O5732,P26312,4,424.23,1696.92
OI20543,O34294,P37534,5,82.13,410.65
OI20544,O34402,P32438,4,468.16,1872.64
OI20545,O23719,P37959,2,403.73,807.46
OI20546,O38609,P34744,4,85.39,341.56
OI20547,O22787,P19662,4,292.96,1171.84
OI20548,O36887,P16326,4,121.17,484.68
OI20549,O7919,P31005,4,139.12,556.48
OI20550,O4320,P20309,2,266.48,532.96
OI20551,O23266,P26726,5,188.66,943.3
OI20552,O35535,P14444,1,429.9,429.9
OI20553,O2830,P30710,5,309.32,1546.6
OI20554,O33500,P2811,3,310.81,932.4300000000001
OI20555,O22036,P15768,1,118.79,118.79
OI20556,O13468,P13856,1,242.19,242.19
OI20557,O7190,P10717,4,44.74,178.96
OI20558,O30724,P27810,4,255.18,1020.72
OI20559,O3829,P3218,5,124.45,622.25
OI20560,O10035,P5438,5,488.68,2443.4
OI20561,O17957,P34726,5,338.91,1694.5500000000002
OI20562,O40794,P7500,4,88.75,355.0
OI20563,O19608,P2232,4,450.26,1801.04
OI20564,O19552,P26988,3,245.46,736.38
OI20565,O14823,P16652,5,181.27,906.35
OI20566,O23536,P30521,1,294.1,294.1
OI20567,O35831,P19959,3,413.33,1239.99
OI20568,O7174,P39478,3,326.11,978.33
OI20569,O13327,P24080,1,197.89,197.89
OI20570,O1706,P21708,3,53.24,159.72
OI20571,O11047,P29808,5,226.84,1134.2
OI20572,O19919,P13247,3,36.75,110.25
OI20573,O21337,P12102,1,302.23,302.23
OI20574,O8478,P22847,2,107.37,214.74
OI20575,O17703,P9514,1,59.67,59.67
OI20576,O7457,P26683,5,495.57,2477.85
OI20577,O3674,P5653,2,364.57,729.14
OI20578,O11713,P27774,4,44.96,179.84
OI20579,O2833,P26706,1,317.15,317.15
OI20580,O3181,P23399,2,190.04,380.08
OI20581,O36712,P32437,2,418.47,836.94
OI20582,O32490,P21004,3,257.77,773.31
OI20583,O34437,P18814,5,16.1,80.5
OI20584,O28693,P38156,2,449.09,898.18
OI20585,O6172,P8768,2,251.53,503.06
OI20586,O14474,P24781,1,257.24,257.24
OI20587,O6870,P40117,1,404.14,404.14
OI20588,O1525,P17935,1,311.27,311.27
OI20589,O9243,P9042,2,449.16,898.32
OI20590,O6186,P23902,3,182.98,548.9399999999999
OI20591,O11180,P10532,3,217.45,652.3499999999999
OI20592,O31148,P27429,3,122.27,366.81
OI20593,O11659,P2542,3,106.28,318.84000000000003
OI20594,O27315,P24818,3,170.85,512.55
OI20595,O39977,P16914,5,399.21,1996.05
OI20596,O32843,P17975,2,415.86,831.72
OI20597,O26091,P19469,2,59.05,118.1
OI20598,O13253,P30498,5,346.78,1733.8999999999999
OI20599,O34113,P23989,5,279.53,1397.6499999999999
OI20600,O35666,P37706,5,273.53,1367.6499999999999
OI20601,O5384,P4842,2,489.46,978.92
OI20602,O22770,P15748,2,246.46,492.92
OI20603,O27235,P6194,5,112.49,562.4499999999999
OI20604,O16562,P21960,1,248.04,248.04
OI20605,O15524,P1773,2,162.28,324.56
OI20606,O31382,P37888,5,181.69,908.45
OI20607,O35440,P33016,2,229.8,459.6
OI20608,O13333,P15719,2,232.97,465.94
OI20609,O9806,P17351,5,36.72,183.6
OI20610,O19738,P19533,4,427.38,1709.52
OI20611,O37836,P9975,1,112.82,112.82
OI20612,O1601,P2168,5,66.63,333.15
OI20613,O15252,P9075,1,108.56,108.56
OI20614,O2813,P21742,2,427.91,855.82
OI20615,O13534,P4604,1,213.7,213.7
OI20616,O34454,P2884,1,15.83,15.83
OI20617,O5260,P20705,5,190.84,954.2
OI20618,O37551,P36090,3,184.98,554.9399999999999
OI20619,O33342,P15718,2,34.0,68.0
OI20620,O29209,P3854,2,218.18,436.36
OI20621,O14282,P3416,4,309.11,1236.44
OI20622,O17024,P22049,4,107.76,431.04
OI20623,O27531,P29385,3,492.57,1477.71
OI20624,O22482,P26902,5,296.08,1480.3999999999999
OI20625,O26041,P8853,4,373.0,1492.0
OI20626,O13160,P33719,2,242.0,484.0
OI20627,O2616,P9439,3,313.45,940.3499999999999
OI20628,O17909,P29873,2,188.35,376.7
OI20629,O27017,P20531,3,195.52,586.5600000000001
OI20630,O40434,P29986,4,58.0,232.0
OI20631,O2996,P31071,5,20.39,101.95
OI20632,O10716,P23916,2,209.57,419.14
OI20633,O29499,P2630,2,201.79,403.58
OI20634,O1588,P5632,3,479.31,1437.93
OI20635,O35284,P14237,4,374.17,1496.68
OI20636,O40955,P6787,3,265.88,797.64
OI20637,O11532,P15450,1,363.01,363.01
OI20638,O19051,P28094,3,293.88,881.64
OI20639,O36478,P12561,1,70.65,70.65
OI20640,O9610,P31826,5,481.47,2407.3500000000004
OI20641,O38998,P15157,3,54.19,162.57
OI20642,O18221,P18821,2,260.66,521.32
OI20643,O16683,P7516,5,163.06,815.3
OI20644,O24053,P21737,2,256.39,512.78
OI20645,O23650,P10998,4,366.71,1466.84
OI20646,O27324,P10386,4,74.56,298.24
OI20647,O13915,P6818,5,107.09,535.45
OI20648,O35600,P17569,4,242.53,970.12
OI20649,O1749,P38484,2,401.84,803.68
OI20650,O16129,P24522,4,98.54,394.16
OI20651,O1823,P19469,4,418.05,1672.2
OI20652,O31338,P22598,4,53.66,214.64
OI20653,O1009,P3208,3,436.96,1310.8799999999999
OI20654,O37704,P36095,1,283.4,283.4
OI20655,O30729,P12908,4,84.38,337.52
OI20656,O35732,P1473,2,30.72,61.44
OI20657,O15332,P14078,5,135.77,678.85
OI20658,O33368,P28072,3,68.03,204.09
OI20659,O28897,P29351,3,174.72,524.16
OI20660,O30447,P22079,3,235.49,706.47
OI20661,O30627,P40655,5,439.31,2196.55
OI20662,O23939,P40259,2,358.69,717.38
OI20663,O13079,P36874,3,462.18,1386.54
OI20664,O20342,P30509,2,417.73,835.46
OI20665,O10536,P33877,4,68.89,275.56
OI20666,O29236,P1013,3,278.04,834.1200000000001
OI20667,O3997,P30291,1,191.5,191.5
OI20668,O23223,P25833,1,284.62,284.62
OI20669,O28468,P40339,1,477.68,477.68
OI20670,O9721,P30932,2,277.18,554.36
OI20671,O17828,P28113,5,207.5,1037.5
OI20672,O37456,P29224,2,78.08,156.16
OI20673,O12240,P6236,5,339.37,1696.85
OI20674,O5599,P39408,4,368.34,1473.36
OI20675,O36086,P23928,5,341.73,1708.65
OI20676,O1677,P23560,5,480.08,2400.4
OI20677,O11753,P40256,1,225.25,225.25
OI20678,O24319,P40538,1,227.79,227.79
OI20679,O15766,P24690,2,326.69,653.38
OI20680,O38678,P14325,5,161.63,808.15
OI20681,O3546,P12041,5,65.56,327.8
OI20682,O6995,P3879,4,111.07,444.28
OI20683,O37248,P39835,1,383.32,383.32
OI20684,O27427,P38182,3,252.99,758.97
OI20685,O29163,P22913,2,135.86,271.72
OI20686,O33775,P18321,4,53.89,215.56
OI20687,O29181,P3021,5,189.19,945.95
OI20688,O25998,P12001,1,178.04,178.04
OI20689,O8566,P2858,4,484.72,1938.88
OI20690,O36399,P7979,3,237.5,712.5
OI20691,O27917,P21351,4,279.9,1119.6
OI20692,O38428,P30867,1,497.57,497.57
OI20693,O6235,P17920,4,73.83,295.32
OI20694,O25392,P17752,4,416.52,1666.08
OI20695,O37944,P25923,4,418.11,1672.44
OI20696,O35063,P36344,5,211.07,1055.35
OI20697,O18303,P8896,4,268.0,1072.0
OI20698,O5330,P5038,5,343.07,1715.35
OI20699,O24444,P9571,1,391.32,391.32
OI20700,O33870,P15700,2,307.64,615.28
OI20701,O33071,P37410,3,407.33,1221.99
