Return_ID,Order_ID,Product_ID,Return_Date,Return_Reason,Refund_Amount
R24316,O26266,P23698,2024-09-16,Damaged,497.38
R24317,O37554,P2989,2020-11-05,Damaged,361.07
R24318,O36165,P38236,2024-06-04,Late,462.25
R24319,O23556,P17725,2025-12-04,Damaged,402.38
R24320,O3020,P36957,2022-07-16,Damaged,46.65
R24321,O40096,P12280,2022-07-18,Damaged,391.29
R24322,O20201,P31961,2023-03-05,Late,135.81
R24323,O40270,P39514,2024-03-13,Late,406.99
R24324,O2323,P14154,2021-12-28,Damaged,370.31
R24325,O29049,P31884,2020-08-25,Wrong Item,416.2
R24326,O22716,P32133,2022-05-20,Late,332.52
R24327,O19862,P30544,2021-07-15,Wrong Item,143.7
R24328,O8895,P15639,2023-12-24,Damaged,285.38
R24329,O38695,P11384,2023-10-12,Damaged,163.84
R24330,O17431,P17023,2023-07-14,Damaged,368.97
R24331,O36515,P21791,2023-04-22,Wrong Item,351.33
R24332,O40987,P32213,2020-09-16,Late,38.81
R24333,O22763,P10566,2021-01-27,Damaged,465.58
R24334,O17330,P34711,2024-09-05,Late,82.92
R24335,O14357,P23988,2024-12-22,Late,126.89
R24336,O24992,P11235,2022-01-09,Wrong Item,417.96
R24337,O26925,P37877,2025-03-21,Late,495.95
R24338,O28087,P35222,2024-06-30,Late,419.17
R24339,O11601,P7584,2025-04-30,Late,16.28
R24340,O31882,P22759,2025-05-03,Damaged,205.14
R24341,O37273,P32290,2025-09-28,Damaged,485.15
R24342,O24728,P28665,2022-01-13,Late,130.63
R24343,O33878,P10532,2023-02-07,Late,102.19
R24344,O8117,P40689,2024-02-21,Damaged,33.66
R24345,O37533,P13529,2023-09-14,Late,222.75
R24346,O10049,P40533,2024-03-10,Late,228.24
R24347,O16161,P7358,2022-08-28,Damaged,151.53
R24348,O9269,P7530,2023-01-24,Damaged,379.54
R24349,O40691,P27598,2021-10-27,Damaged,134.07
R24350,O17207,P31290,2022-06-05,Late,169.39
R24351,O4905,P26758,2022-04-06,Damaged,253.45
R24352,O9489,P22206,2021-12-05,Damaged,264.75
R24353,O38338,P30675,2022-09-16,Damaged,144.98
R24354,O21570,P36402,2020-02-02,Damaged,19.57
R24355,O5023,P14426,2025-11-18,Damaged,260.89
R24356,O29250,P1630,2022-10-23,Damaged,172.12
R24357,O3493,P8859,2023-02-09,Late,341.08
R24358,O35433,P4254,2021-09-11,Late,197.26
R24359,O7595,P6928,2020-04-23,Wrong Item,371.42
R24360,O14975,P30799,2020-02-01,Wrong Item,372.96
R24361,O29991,P5820,2022-06-05,Late,83.72
R24362,O22345,P22204,2021-12-15,Damaged,129.38
R24363,O30170,P9381,2020-02-09,Damaged,477.75
R24364,O3214,P2295,2025-11-12,Wrong Item,359.97
R24365,O4383,P23292,2022-01-05,Damaged,55.99
R24366,O26710,P30534,2025-03-30,Wrong Item,59.16
R24367,O11718,P21413,2022-07-02,Late,171.8
R24368,O40536,P21224,2021-02-15,Wrong Item,31.36
R24369,O32625,P19210,2022-03-21,Damaged,45.33
R24370,O7819,P35358,2022-06-22,Damaged,497.39
R24371,O31701,P2095,2025-11-04,Late,437.24
R24372,O13545,P31346,2025-12-13,Damaged,28.7
R24373,O9846,P34143,2021-10-02,Wrong Item,413.04
R24374,O32630,P13958,2025-08-31,Late,123.13
R24375,O35790,P14376,2020-03-19,Wrong Item,143.77
R24376,O22276,P28365,2021-06-26,Damaged,162.53
R24377,O32894,P1410,2021-04-20,Wrong Item,320.06
R24378,O1971,P30026,2025-08-17,Late,409.36
R24379,O34479,P17629,2023-09-30,Damaged,365.28
R24380,O39800,P39893,2021-12-22,Damaged,384.58
R24381,O24395,P35879,2023-12-07,Damaged,44.86
R24382,O14316,P2123,2023-05-17,Late,147.59
R24383,O26340,P9960,2021-12-11,Late,165.68
R24384,O11570,P37322,2025-06-06,Wrong Item,432.95
R24385,O3678,P20585,2024-05-08,Late,431.71
R24386,O34873,P37824,2023-10-17,Wrong Item,303.18
R24387,O1006,P34753,2020-01-18,Damaged,172.74
R24388,O5306,P17260,2025-01-03,Late,33.61
R24389,O14734,P37013,2022-11-24,Late,397.66
R24390,O34902,P4975,2023-02-21,Damaged,151.06
R24391,O20780,P8438,2020-08-09,Damaged,104.63
R24392,O38973,P12665,2021-02-21,Wrong Item,294.35
R24393,O24875,P32829,2021-03-27,Damaged,164.88
R24394,O39574,P34540,2022-11-29,Damaged,399.78
R24395,O7070,P23871,2021-05-19,Wrong Item,276.49
R24396,O30780,P38886,2022-10-06,Wrong Item,439.26
R24397,O24195,P9815,2025-06-12,Late,177.58
R24398,O35700,P13086,2020-07-01,Wrong Item,229.4
R24399,O33420,P11151,2020-12-04,Damaged,89.5
R24400,O15326,P40175,2022-09-15,Late,371.83
R24401,O5155,P1707,2024-08-13,Damaged,81.16
R24402,O35995,P3825,2020-09-28,Damaged,181.04
R24403,O31019,P1444,2025-04-27,Damaged,70.93
R24404,O29410,P21054,2024-02-28,Wrong Item,356.72
R24405,O23334,P9884,2023-11-06,Late,430.15
R24406,O36830,P23406,2022-04-11,Damaged,484.73
R24407,O17832,P2973,2022-05-16,Damaged,90.16
R24408,O4552,P21331,2023-10-11,Late,50.1
R24409,O30281,P35707,2022-10-18,Wrong Item,71.97
R24410,O1081,P3405,2024-11-30,Late,34.19
R24411,O29170,P17469,2024-03-27,Wrong Item,410.02
R24412,O35989,P39563,2021-12-05,Wrong Item,372.55
R24413,O23528,P10066,2025-11-17,Damaged,30.4
R24414,O31366,P18598,2022-07-27,Damaged,389.59
R24415,O26888,P5113,2022-04-01,Damaged,157.05
R24416,O18554,P10844,2024-07-29,Damaged,77.86
R24417,O39887,P27033,2024-09-06,Damaged,379.46
R24418,O18351,P40087,2024-08-25,Damaged,360.18
R24419,O17548,P8329,2020-02-10,Damaged,171.44
R24420,O33831,P38131,2022-09-11,Wrong Item,15.95
R24421,O9969,P19915,2024-08-03,Damaged,213.36
R24422,O13636,P24999,2023-11-21,Late,417.16
R24423,O13411,P14961,2025-12-13,Damaged,431.8
R24424,O27172,P23793,2025-11-14,Late,283.99
R24425,O3338,P13192,2023-10-03,Late,350.05
R24426,O20049,P14151,2022-05-06,Late,109.07
R24427,O31496,P16242,2022-03-15,Late,354.05
R24428,O38337,P22530,2023-07-26,Late,128.45
R24429,O28188,P29673,2020-01-11,Damaged,192.41
R24430,O25026,P30194,2024-07-25,Late,86.99
R24431,O9498,P40300,2024-09-03,Late,498.25
R24432,O35902,P27188,2020-04-18,Damaged,106.42
R24433,O32742,P17141,2023-05-15,Damaged,123.17
R24434,O22099,P22706,2021-12-10,Damaged,470.71
R24435,O14600,P24388,2024-04-24,Damaged,297.36
R24436,O21826,P14516,2023-07-18,Damaged,56.53
R24437,O15600,P11598,2020-08-02,Damaged,310.8
R24438,O19953,P39536,2024-08-16,Late,211.79
R24439,O10865,P1483,2022-06-27,Damaged,423.24
R24440,O32838,P8340,2025-08-06,Damaged,88.65
R24441,O4313,P17761,2025-08-08,Wrong Item,202.11
R24442,O8911,P24072,2023-06-09,Damaged,37.36
R24443,O37669,P21052,2020-03-03,Wrong Item,123.23
R24444,O28174,P3490,2023-02-24,Late,11.72
R24445,O1275,P35329,2022-07-10,Damaged,290.16
R24446,O15987,P22623,2020-06-16,Damaged,198.47
R24447,O8112,P26436,2024-03-13,Damaged,354.49
R24448,O15849,P28694,2022-07-21,Damaged,266.93
R24449,O30454,P37021,2025-11-13,Wrong Item,191.7
R24450,O12727,P23765,2023-11-19,Damaged,399.84
R24451,O27975,P33581,2024-04-05,Damaged,235.47
R24452,O34328,P19685,2020-08-21,Wrong Item,258.24
R24453,O32456,P15139,2021-08-05,Late,45.3
R24454,O10047,P4073,2024-06-29,Wrong Item,361.93
R24455,O2513,P7642,2020-06-26,Wrong Item,131.88
R24456,O12478,P25874,2020-02-20,Late,470.97
R24457,O4078,P7384,2020-01-01,Damaged,490.6
R24458,O15782,P13654,2023-11-07,Damaged,414.53
R24459,O38543,P1660,2024-11-07,Wrong Item,426.32
R24460,O4441,P27641,2024-01-21,Damaged,180.06
R24461,O1811,P26603,2023-11-25,Damaged,373.44
R24462,O9285,P4978,2024-08-17,Wrong Item,349.8
R24463,O21502,P7109,2025-06-30,Wrong Item,440.99
R24464,O7127,P27933,2025-03-29,Late,376.96
R24465,O27135,P12623,2023-05-30,Late,54.89
R24466,O17119,P2001,2021-10-19,Late,323.93
R24467,O14556,P8837,2022-09-12,Wrong Item,88.01
R24468,O3860,P8044,2023-05-03,Damaged,350.82
R24469,O1908,P29398,2023-10-23,Damaged,156.14
R24470,O6553,P35276,2025-05-31,Wrong Item,446.07
R24471,O17170,P10795,2021-12-11,Wrong Item,139.78
R24472,O13311,P27457,2024-05-22,Damaged,321.74
R24473,O34466,P12781,2024-03-21,Damaged,88.42
R24474,O10250,P5448,2022-02-26,Damaged,200.55
R24475,O14687,P14388,2025-02-11,Damaged,193.32
R24476,O31927,P4522,2022-04-29,Late,213.11
R24477,O3360,P13265,2024-07-30,Damaged,12.83
R24478,O27600,P33011,2023-06-14,Late,118.03
R24479,O18961,P24084,2020-11-17,Damaged,17.2
R24480,O11724,P17380,2021-08-16,Wrong Item,6.04
R24481,O23164,P19073,2023-02-17,Damaged,470.91
R24482,O23585,P15795,2025-03-11,Wrong Item,134.38
R24483,O7483,P29990,2024-02-08,Damaged,327.31
R24484,O18925,P33136,2020-01-18,Late,13.64
R24485,O21151,P25106,2025-06-10,Damaged,355.89
R24486,O28490,P28531,2024-08-01,Damaged,285.42
R24487,O34097,P27973,2022-07-06,Wrong Item,168.21
R24488,O26284,P37223,2024-01-19,Damaged,38.47
R24489,O9339,P4149,2020-04-11,Damaged,489.85
R24490,O7650,P13723,2025-09-24,Damaged,217.82
R24491,O25842,P36266,2023-02-15,Damaged,218.17
R24492,O8589,P25332,2020-07-22,Wrong Item,329.56
R24493,O31777,P18416,2023-04-18,Wrong Item,319.49
R24494,O32863,P2252,2022-07-18,Damaged,463.98
R24495,O20932,P7133,2022-07-10,Late,299.75
R24496,O28609,P23129,2021-02-09,Damaged,85.29
R24497,O17621,P30733,2025-04-07,Wrong Item,339.82
R24498,O4635,P37459,2020-05-16,Damaged,367.53
R24499,O28432,P9022,2023-08-19,Damaged,72.91
R24500,O35795,P12258,2025-04-11,Damaged,396.79
R24501,O38059,P40139,2024-01-25,Wrong Item,36.91
R24502,O14540,P19933,2023-07-13,Late,415.15
R24503,O25133,P16429,2020-04-19,Wrong Item,485.13
R24504,O19486,P9659,2020-09-05,Damaged,78.29
R24505,O4379,P10853,2024-11-13,Damaged,457.75
R24506,O5240,P15790,2020-09-05,Damaged,450.51
R24507,O16809,P36844,2020-11-25,Late,219.16
R24508,O10735,P4744,2020-07-15,Damaged,93.02
R24509,O30928,P22509,2022-03-09,Wrong Item,330.12
R24510,O35561,P23536,2024-06-24,Wrong Item,20.91
R24511,O17820,P13032,2020-12-19,Damaged,345.64
R24512,O12441,P13217,2022-03-08,Damaged,89.69
R24513,O3542,P4098,2025-08-28,Wrong Item,47.15
R24514,O21757,P19686,2022-12-02,Damaged,321.94
R24515,O14899,P29686,2021-04-29,Late,142.74
R24516,O38308,P8083,2022-07-14,Damaged,244.47
R24517,O34895,P12708,2021-02-28,Late,50.84
R24518,O34290,P9445,2020-06-16,Damaged,173.27
R24519,O39151,P15291,2024-01-18,Damaged,351.94
R24520,O35174,P16378,2022-05-30,Late,69.96
R24521,O11136,P15671,2021-09-10,Late,261.64
R24522,O18926,P13521,2020-12-15,Late,261.15
R24523,O3639,P14253,2021-09-25,Late,115.55
R24524,O40983,P4255,2024-09-05,Damaged,135.66
R24525,O36836,P18103,2025-07-07,Damaged,224.12
R24526,O34376,P8796,2024-08-23,Late,373.55
R24527,O17446,P31469,2025-01-09,Wrong Item,150.27
R24528,O6233,P7880,2023-09-11,Damaged,149.09
R24529,O1101,P24680,2020-07-02,Damaged,139.03
R24530,O32791,P29534,2021-04-26,Damaged,54.91
R24531,O33237,P28330,2024-12-06,Late,307.07
R24532,O21156,P26950,2021-03-31,Wrong Item,394.19
R24533,O40218,P26485,2020-06-12,Damaged,329.77
R24534,O17681,P35419,2023-08-20,Damaged,146.63
R24535,O20068,P2272,2021-12-08,Damaged,167.32
R24536,O38527,P34864,2024-11-06,Late,306.67
R24537,O18914,P39568,2025-04-10,Damaged,336.39
R24538,O21562,P20510,2020-08-29,Damaged,272.77
R24539,O6450,P1109,2020-10-25,Damaged,352.54
R24540,O40418,P17860,2025-03-15,Wrong Item,466.06
R24541,O23013,P26998,2021-09-13,Late,58.67
R24542,O7544,P20148,2024-03-01,Late,36.6
R24543,O24766,P21362,2025-08-30,Damaged,250.76
R24544,O40463,P6305,2024-11-14,Wrong Item,325.19
R24545,O38502,P6450,2022-05-08,Damaged,378.26
R24546,O20864,P4057,2021-08-01,Damaged,406.5
R24547,O14800,P30208,2025-01-02,Wrong Item,191.23
R24548,O4141,P12598,2025-06-24,Damaged,12.06
R24549,O11895,P29985,2023-11-15,Damaged,104.59
R24550,O3324,P16691,2022-10-19,Late,48.31
R24551,O28499,P35341,2020-10-26,Late,41.29
R24552,O1471,P30293,2022-07-29,Damaged,218.77
R24553,O29325,P34156,2020-03-13,Damaged,451.03
R24554,O38600,P16510,2020-12-23,Damaged,274.79
R24555,O5166,P38918,2024-06-23,Wrong Item,99.8
R24556,O3198,P27423,2022-02-25,Late,300.99
R24557,O9957,P21195,2024-06-16,Wrong Item,413.53
R24558,O38315,P17340,2024-05-24,Damaged,333.59
R24559,O22968,P34070,2023-05-26,Damaged,117.19
R24560,O8966,P29235,2020-10-14,Damaged,384.28
R24561,O12748,P20654,2025-01-28,Damaged,37.12
R24562,O28624,P20829,2020-04-23,Late,135.27
R24563,O21460,P24835,2024-11-25,Damaged,362.54
R24564,O6175,P11204,2024-11-20,Late,109.55
R24565,O12591,P12868,2021-02-19,Wrong Item,437.7
R24566,O20927,P19597,2023-12-12,Late,216.93
R24567,O23263,P30807,2021-09-30,Wrong Item,244.45
R24568,O12327,P21390,2021-06-23,Damaged,203.72
R24569,O1727,P5013,2023-09-06,Damaged,323.6
R24570,O7214,P36054,2021-12-02,Damaged,76.08
R24571,O28441,P10731,2020-06-30,Damaged,347.58
R24572,O38722,P11820,2023-10-24,Late,187.94
R24573,O24237,P23594,2025-03-31,Damaged,378.61
R24574,O40399,P1713,2023-04-04,Wrong Item,411.95
R24575,O14525,P7307,2025-04-09,Damaged,337.7
R24576,O12564,P12479,2021-03-31,Late,195.4
R24577,O40055,P9859,2021-01-13,Damaged,403.85
R24578,O1754,P29340,2020-05-06,Wrong Item,211.91
R24579,O15761,P37582,2021-12-09,Damaged,398.43
R24580,O37437,P10393,2022-09-08,Wrong Item,200.78
R24581,O34785,P19229,2024-10-27,Late,333.37
R24582,O12139,P34860,2025-09-01,Damaged,249.15
R24583,O32299,P21633,2020-07-18,Damaged,184.13
R24584,O25436,P40656,2022-05-01,Damaged,50.75
R24585,O25688,P40965,2021-02-05,Late,215.83
R24586,O12953,P40131,2021-02-03,Damaged,137.02
R24587,O38343,P36342,2023-06-24,Damaged,244.66
R24588,O33945,P6949,2024-12-11,Late,196.94
R24589,O39710,P16869,2023-08-19,Late,10.92
R24590,O38891,P12771,2024-12-23,Damaged,274.55
R24591,O8772,P28560,2025-05-30,Wrong Item,30.32
R24592,O19962,P38989,2022-07-21,Damaged,162.62
R24593,O11069,P39462,2022-09-23,Damaged,411.16
R24594,O24918,P9225,2023-06-14,Damaged,284.11
R24595,O35218,P4210,2024-07-26,Damaged,465.61
R24596,O13987,P6992,2021-04-17,Damaged,235.45
R24597,O32726,P16900,2023-06-18,Late,463.06
R24598,O3890,P21844,2023-08-20,Damaged,389.1
R24599,O15191,P1819,2023-10-15,Damaged,451.53
R24600,O4861,P5849,2020-04-18,Wrong Item,286.98
R24601,O19322,P31012,2023-02-02,Damaged,484.9
R24602,O19661,P19527,2025-02-04,Wrong Item,78.67
R24603,O33100,P17450,2021-06-22,Damaged,145.39
R24604,O6080,P35591,2022-04-30,Wrong Item,242.95
R24605,O9683,P11076,2021-12-24,Damaged,303.56
R24606,O39617,P33702,2022-11-20,Late,461.85
R24607,O8493,P29831,2023-10-30,Wrong Item,287.78
R24608,O36580,P25989,2025-06-20,Late,357.69
R24609,O24185,P3954,2024-09-13,Damaged,122.14
R24610,O37519,P14537,2023-05-24,Late,175.7
R24611,O1022,P23333,2022-05-31,Late,367.95
R24612,O5095,P16794,2020-03-06,Damaged,307.1
R24613,O21426,P5687,2023-11-07,Late,272.73
R24614,O1918,P35103,2022-02-21,Damaged,148.58
R24615,O10327,P33906,2022-05-04,Late,46.1
R24616,O30873,P40819,2024-04-12,Damaged,219.99
R24617,O24801,P1791,2020-10-08,Late,379.86
R24618,O12146,P26909,2021-09-03,Damaged,387.16
R24619,O25103,P26822,2021-03-07,Damaged,109.79
R24620,O35023,P40102,2021-10-07,Late,333.27
R24621,O37453,P14506,2024-08-22,Damaged,305.08
R24622,O3195,P33042,2025-08-02,Late,378.8
R24623,O34495,P6568,2021-02-22,Wrong Item,134.17
R24624,O8303,P2736,2021-03-18,Wrong Item,65.04
R24625,O15230,P18688,2022-02-21,Damaged,454.18
R24626,O4073,P29569,2020-03-28,Damaged,318.5
R24627,O26043,P38840,2024-03-13,Damaged,455.53
R24628,O9406,P37395,2023-09-08,Damaged,429.21
R24629,O34388,P22828,2022-10-16,Damaged,176.62
R24630,O25289,P27334,2022-10-19,Damaged,221.03
R24631,O11123,P24309,2022-09-27,Damaged,275.81
R24632,O31784,P4092,2023-10-23,Late,51.99
R24633,O24925,P18405,2025-04-06,Damaged,149.94
R24634,O34299,P39250,2022-06-22,Damaged,198.21
R24635,O7579,P24853,2025-07-23,Late,167.69
R24636,O40424,P23111,2025-01-18,Wrong Item,99.69
R24637,O15213,P6660,2021-03-23,Damaged,148.74
R24638,O18889,P19834,2022-09-14,Damaged,95.72
R24639,O6999,P2069,2022-07-31,Damaged,379.13
R24640,O15135,P21210,2021-12-24,Late,193.05
R24641,O23856,P5132,2020-03-01,Damaged,194.24
R24642,O25826,P20308,2020-08-11,Late,140.24
R24643,O16188,P30342,2021-04-08,Wrong Item,121.16
R24644,O9265,P36951,2023-04-21,Wrong Item,118.96
R24645,O12901,P36193,2020-09-06,Late,198.3
R24646,O19659,P20233,2025-07-03,Late,352.3
R24647,O13281,P2961,2024-11-30,Wrong Item,264.71
R24648,O7089,P23658,2022-02-01,Wrong Item,342.54
R24649,O31208,P26719,2020-05-14,Wrong Item,345.75
R24650,O32286,P36690,2021-10-29,Wrong Item,400.04
R24651,O25715,P34320,2022-07-24,Damaged,384.72
R24652,O38775,P28444,2020-06-24,Damaged,169.39
R24653,O32405,P38377,2025-12-11,Damaged,298.5
R24654,O17229,P16673,2022-04-23,Damaged,223.9
R24655,O11216,P22557,2024-04-23,Late,329.89
R24656,O30709,P32709,2021-11-30,Damaged,33.61
R24657,O35427,P15819,2020-01-15,Damaged,421.83
R24658,O5737,P20052,2022-07-25,Damaged,293.55
R24659,O22660,P15488,2023-05-28,Damaged,38.2
R24660,O18058,P20957,2024-02-25,Damaged,356.37
R24661,O9224,P13823,2020-04-11,Damaged,424.62
R24662,O21179,P31427,2021-10-01,Wrong Item,230.2
R24663,O30805,P33422,2020-12-26,Late,420.13
R24664,O30098,P5132,2024-11-24,Damaged,85.31
R24665,O17398,P9614,2025-07-24,Wrong Item,52.45
R24666,O4757,P39670,2023-07-22,Damaged,387.18
R24667,O20573,P40771,2025-10-31,Damaged,407.41
R24668,O25807,P16546,2023-12-02,Damaged,114.48
R24669,O8511,P23830,2024-11-23,Wrong Item,106.36
R24670,O17995,P39280,2022-10-12,Late,164.22
R24671,O12171,P14405,2020-05-19,Late,491.25
R24672,O18745,P18836,2021-07-15,Damaged,310.65
R24673,O17129,P10642,2024-01-18,Damaged,12.86
R24674,O17991,P20874,2025-09-17,Damaged,216.92
R24675,O11030,P10569,2021-04-30,Damaged,105.62
R24676,O23063,P27497,2024-09-17,Wrong Item,151.86
R24677,O18425,P38773,2020-07-09,Late,25.26
R24678,O24698,P1960,2025-04-18,Wrong Item,111.76
R24679,O26132,P11579,2021-08-04,Wrong Item,411.99
R24680,O16325,P9221,2021-05-16,Damaged,295.28
R24681,O38726,P40745,2023-07-29,Wrong Item,45.17
R24682,O30580,P36947,2023-12-10,Late,383.88
R24683,O6381,P3812,2025-06-14,Damaged,271.89
R24684,O9157,P18111,2023-02-01,Late,7.74
R24685,O26447,P27799,2022-06-19,Wrong Item,490.05
R24686,O3445,P19764,2020-07-17,Damaged,276.14
R24687,O35232,P4544,2023-01-03,Damaged,80.84
R24688,O19991,P4409,2021-04-11,Damaged,496.82
R24689,O6962,P29081,2021-05-27,Damaged,317.35
R24690,O14715,P22590,2021-01-06,Late,71.33
R24691,O20591,P25494,2020-01-09,Late,384.87
R24692,O19478,P38136,2024-04-23,Damaged,325.58
R24693,O30562,P12544,2022-10-04,Wrong Item,350.4
R24694,O38756,P16916,2025-04-25,Wrong Item,400.16
R24695,O21533,P35194,2021-10-26,Damaged,226.04
R24696,O12361,P14208,2025-01-09,Wrong Item,297.8
R24697,O17108,P9967,2020-05-07,Damaged,5.45
R24698,O20298,P19229,2021-01-13,Late,460.33
R24699,O20216,P8850,2024-08-01,Late,329.42
R24700,O36018,P18881,2023-09-10,Late,163.53
R24701,O27832,P39432,2023-03-29,Damaged,420.43
R24702,O29581,P20531,2023-04-23,Damaged,359.32
R24703,O6504,P28876,2024-09-22,Wrong Item,231.38
R24704,O6026,P34369,2023-12-19,Damaged,23.58
R24705,O26754,P8103,2024-02-08,Wrong Item,368.24
R24706,O19761,P5619,2024-04-04,Wrong Item,141.62
R24707,O17705,P34881,2023-08-03,Damaged,105.14
R24708,O28288,P26785,2023-12-27,Wrong Item,361.12
R24709,O4547,P30973,2022-10-14,Wrong Item,69.49
R24710,O7648,P38540,2021-03-27,Wrong Item,41.61
R24711,O18743,P37378,2025-12-01,Wrong Item,216.63
R24712,O40062,P19697,2021-10-24,Wrong Item,415.56
R24713,O24572,P12825,2023-12-01,Late,434.31
R24714,O9937,P28575,2023-10-27,Wrong Item,323.48
R24715,O38661,P38074,2025-12-08,Damaged,405.58
R24716,O3036,P8207,2020-09-24,Wrong Item,415.7
R24717,O16211,P30203,2021-02-25,Damaged,394.8
R24718,O14236,P2499,2020-03-14,Wrong Item,130.78
R24719,O11071,P12709,2021-03-02,Wrong Item,29.23
R24720,O16706,P33886,2021-02-16,Late,172.47
R24721,O20427,P21154,2022-07-10,Wrong Item,163.5
R24722,O26844,P6398,2022-08-19,Damaged,180.98
R24723,O11418,P27906,2024-10-31,Damaged,398.29
R24724,O15763,P40267,2023-05-17,Late,223.99
R24725,O40869,P32634,2023-07-15,Damaged,160.26
R24726,O10174,P19302,2024-08-15,Damaged,210.5
R24727,O21759,P38037,2020-10-12,Damaged,314.64
R24728,O30887,P37561,2024-08-05,Damaged,342.38
R24729,O28593,P26290,2023-04-07,Damaged,311.31
R24730,O10974,P40392,2020-05-21,Damaged,56.77
R24731,O6876,P16697,2020-03-15,Late,216.44
R24732,O29112,P40213,2025-10-08,Damaged,131.82
R24733,O1488,P25050,2020-03-02,Wrong Item,314.78
R24734,O8707,P4112,2023-12-31,Late,129.3
R24735,O33680,P37449,2023-11-25,Damaged,33.07
R24736,O19595,P32223,2021-12-24,Wrong Item,62.94
R24737,O25884,P17740,2020-08-26,Wrong Item,25.95
R24738,O21911,P17478,2024-05-27,Wrong Item,252.67
R24739,O39646,P6248,2025-03-21,Late,300.22
R24740,O28420,P36705,2023-08-09,Damaged,192.27
R24741,O32788,P18790,2025-01-13,Damaged,223.36
R24742,O8394,P38026,2020-01-04,Damaged,206.86
R24743,O40544,P5524,2024-10-06,Damaged,490.48
R24744,O7191,P1321,2025-09-07,Damaged,64.77
R24745,O12140,P7870,2024-07-05,Wrong Item,235.44
R24746,O36318,P19311,2020-11-13,Wrong Item,71.49
R24747,O36409,P8680,2023-01-30,Damaged,121.39
R24748,O24844,P25007,2025-09-08,Late,124.32
R24749,O29029,P11587,2022-09-04,Wrong Item,227.6
R24750,O8199,P14933,2022-07-31,Damaged,355.2
R24751,O23668,P30449,2020-01-16,Damaged,55.18
R24752,O16930,P9478,2020-01-19,Damaged,258.77
R24753,O37667,P8794,2025-02-14,Late,141.79
R24754,O31145,P24511,2021-11-27,Damaged,160.84
R24755,O31799,P35200,2023-11-13,Wrong Item,97.87
R24756,O40121,P23761,2025-12-20,Late,193.11
R24757,O3737,P30516,2025-03-23,Damaged,272.0
R24758,O38034,P40713,2021-03-20,Wrong Item,225.54
R24759,O30348,P17537,2025-10-23,Late,342.6
R24760,O7923,P5199,2024-02-08,Damaged,205.04
R24761,O10161,P32907,2020-11-03,Damaged,315.8
R24762,O27231,P34666,2024-06-30,Damaged,354.43
R24763,O27494,P38067,2021-05-30,Wrong Item,157.06
R24764,O40893,P35863,2020-05-16,Damaged,131.82
R24765,O26216,P35745,2021-12-30,Late,331.04
R24766,O39255,P21472,2025-02-28,Wrong Item,331.04
R24767,O30664,P21819,2022-09-10,Damaged,296.42
R24768,O2490,P19268,2020-04-20,Damaged,40.17
R24769,O23788,P9876,2025-04-07,Wrong Item,181.36
R24770,O26444,P25797,2022-12-30,Wrong Item,453.41
R24771,O24386,P35243,2024-06-05,Damaged,345.51
R24772,O36427,P26304,2022-02-23,Damaged,73.39
R24773,O24809,P9916,2023-09-03,Wrong Item,89.26
R24774,O13763,P9762,2023-09-27,Wrong Item,59.88
R24775,O18225,P39450,2023-01-06,Damaged,259.21
R24776,O37649,P17800,2025-09-13,Late,409.21
R24777,O2659,P1852,2024-04-05,Late,96.86
R24778,O15150,P34184,2024-06-21,Wrong Item,486.86
R24779,O35308,P8201,2025-11-20,Late,94.28
R24780,O30146,P38032,2023-12-18,Damaged,220.98
R24781,O33575,P37182,2023-05-18,Late,369.67
R24782,O18807,P17037,2024-11-05,Damaged,179.38
R24783,O3157,P10746,2022-02-23,Late,156.92
R24784,O37316,P7164,2024-09-03,Wrong Item,225.36
R24785,O14652,P4034,2024-04-21,Late,308.79
R24786,O33142,P31181,2025-04-17,Damaged,447.79
R24787,O24375,P12929,2025-03-01,Wrong Item,48.15
R24788,O36762,P26929,2024-07-23,Wrong Item,443.74
R24789,O18151,P4081,2025-07-20,Late,364.5
R24790,O25585,P22457,2025-02-03,Damaged,498.27
R24791,O29375,P8418,2025-02-19,Damaged,483.1
R24792,O2859,P16388,2025-01-22,Wrong Item,46.47
R24793,O27629,P5896,2022-05-19,Late,228.43
R24794,O32479,P38956,2025-01-09,Damaged,111.25
R24795,O32072,P5831,2025-05-30,Damaged,78.42
R24796,O27272,P21570,2021-01-07,Wrong Item,496.3
R24797,O40146,P19733,2024-04-01,Damaged,282.37
R24798,O17011,P30199,2023-08-30,Damaged,124.39
R24799,O14195,P23621,2023-03-03,Damaged,358.48
R24800,O15329,P33577,2021-12-20,Late,312.43
R24801,O33383,P8129,2022-11-14,Damaged,331.74
R24802,O7765,P30568,2024-06-24,Damaged,225.88
R24803,O18310,P6699,2022-04-09,Damaged,491.52
R24804,O36499,P31378,2025-02-08,Damaged,403.59
R24805,O40558,P24437,2020-06-22,Late,230.47
R24806,O17405,P29725,2022-06-17,Late,469.34
R24807,O19678,P10038,2022-04-13,Damaged,19.44
R24808,O30297,P9230,2021-06-06,Damaged,223.72
R24809,O20781,P19009,2025-12-13,Damaged,10.91
R24810,O3499,P10901,2023-11-01,Wrong Item,307.97
R24811,O28832,P38496,2022-04-09,Damaged,472.13
R24812,O15473,P12787,2023-10-01,Wrong Item,141.45
R24813,O34412,P13757,2022-10-16,Late,88.76
R24814,O34657,P34541,2022-09-20,Late,261.54
