Payment_ID,Order_ID,Payment_Date,Payment_Method,Payment_Status,Amount_Paid
PM23793,O37209,2020-01-15,Card,Failed,2809.8479791404443
PM23794,O19922,2021-08-27,upi,Failed,3600.1725799892324
PM23795,O27935,2024-05-21,upi,Paid,3616.9061170826485
PM23796,O4706,2022-04-09,Card,paid,4684.301790637844
PM23797,O24636,2022-08-09,upi,Failed,1047.0976576633925
PM23798,O15598,2022-05-01,Card,paid,1195.5091393517464
PM23799,O10525,2023-01-17,upi,Paid,1346.2624867382945
PM23800,O29481,2025-06-08,card,Paid,2376.7901195148115
PM23801,O33446,2024-03-28,card,paid,1370.37516497046
PM23802,O26740,2023-08-30,COD,paid,3825.18601714741
PM23803,O6418,2023-04-11,UPI,Paid,576.1797103712858
PM23804,O4497,2023-09-24,UPI,Paid,406.8923229057639
PM23805,O32714,2025-12-24,Card,paid,1331.2600517468657
PM23806,O1723,2025-11-04,COD,Paid,3637.1651687418616
PM23807,O10077,2023-03-06,upi,Failed,524.1577903413117
PM23808,O2464,2020-12-13,Card,paid,197.5536072437666
PM23809,O9149,2025-03-07,card,paid,2458.1593790357956
PM23810,O6653,2021-06-11,UPI,Paid,4429.759943100064
PM23811,O36378,2021-12-18,card,Paid,2730.3662429972564
PM23812,O15633,2021-09-03,card,Failed,2622.562060629995
PM23813,O2213,2025-06-05,card,Failed,2620.6816536025244
PM23814,O5763,2020-03-29,UPI,paid,2279.391317744396
PM23815,O37103,2021-01-14,card,paid,4894.974656510519
PM23816,O21877,2022-10-08,COD,Paid,3118.5057671895133
PM23817,O34365,2021-07-17,UPI,paid,3917.1887881349303
PM23818,O2834,2021-05-27,Card,paid,4806.1675222913855
PM23819,O24478,2023-01-28,Card,paid,4875.00790698677
PM23820,O24157,2025-08-17,Card,Paid,4941.813512608028
PM23821,O28913,2024-02-06,UPI,paid,1283.2493926897887
PM23822,O32481,2022-09-23,upi,paid,3207.8210155340353
PM23823,O17143,2020-08-13,COD,Paid,3599.744298176658
PM23824,O14795,2020-06-22,COD,paid,4674.6012878480815
PM23825,O3107,2024-02-24,card,Paid,819.075987521246
PM23826,O27601,2024-11-21,card,Paid,531.3270879466118
PM23827,O24561,2020-07-15,COD,Paid,2193.103167848396
PM23828,O19063,2021-03-31,upi,paid,57.75381183432964
PM23829,O32517,2024-07-08,upi,paid,1930.3814473727407
PM23830,O3391,2022-04-16,upi,paid,2690.5726996220787
PM23831,O16231,2023-07-05,Card,Failed,2179.0797134689487
PM23832,O38474,2021-10-30,Card,paid,2126.3873614780287
PM23833,O23071,2025-08-01,upi,Failed,4612.350712092368
PM23834,O17103,2021-12-17,upi,Failed,2879.117527558838
PM23835,O34563,2020-03-21,COD,paid,843.5277754109715
PM23836,O13543,2022-07-05,card,Paid,2685.1070312792426
PM23837,O6682,2025-09-26,Card,Failed,3476.9841423462294
PM23838,O8207,2023-10-26,Card,paid,2622.402996799517
PM23839,O26635,2021-08-09,COD,paid,4548.756885000982
PM23840,O1361,2023-05-22,COD,Paid,4801.388969786033
PM23841,O20187,2025-06-25,card,paid,4683.139080103615
PM23842,O4668,2021-09-27,card,Paid,3298.84310066818
PM23843,O17033,2021-04-21,Card,Paid,917.2345762626546
PM23844,O25800,2023-05-05,Card,paid,322.3184489255514
PM23845,O21080,2022-05-21,COD,Failed,1839.5360418169319
PM23846,O11537,2025-06-22,card,paid,4579.381734467164
PM23847,O12669,2021-10-08,card,paid,1746.0571900988625
PM23848,O22175,2022-04-12,UPI,paid,1215.9891954624136
PM23849,O39252,2023-03-27,upi,Failed,758.929394397748
PM23850,O11462,2020-09-14,Card,paid,2048.9732298024496
PM23851,O12786,2023-10-07,card,Paid,104.26509935495706
PM23852,O18718,2024-08-14,card,paid,2934.5511112887666
PM23853,O21786,2024-05-10,UPI,Failed,4820.963077211419
PM23854,O2178,2025-11-29,COD,Paid,87.04056909523382
PM23855,O20216,2025-08-31,card,paid,1120.0762668594546
PM23856,O29926,2023-09-15,Card,Failed,2826.8486997039977
PM23857,O12137,2025-08-10,COD,paid,4838.38244347179
PM23858,O11039,2022-05-08,COD,Failed,3922.504964975904
PM23859,O17610,2021-10-22,UPI,Failed,3176.7364203343263
PM23860,O4591,2024-11-22,upi,Paid,2065.096034107172
PM23861,O37011,2025-10-01,upi,paid,1052.723145002408
PM23862,O5600,2020-01-14,Card,Failed,3442.64984617062
PM23863,O13870,2025-03-03,UPI,Failed,1321.9309635176219
PM23864,O4616,2022-05-20,Card,Paid,2448.449052474924
PM23865,O32972,2020-10-05,upi,Failed,2703.2630303384917
PM23866,O13135,2025-09-28,COD,paid,2693.227294302706
PM23867,O18128,2022-01-30,upi,Failed,813.6564784451061
PM23868,O28971,2021-10-21,Card,Paid,2603.2521176215123
PM23869,O24288,2025-07-04,UPI,Failed,306.30871725494455
PM23870,O3914,2020-02-04,upi,Paid,3961.9146548286803
PM23871,O21808,2023-11-06,Card,Paid,2991.2752953788527
PM23872,O12940,2024-09-09,upi,Failed,3363.5943251477206
PM23873,O4137,2020-03-18,COD,paid,4279.454970962793
PM23874,O32365,2023-05-17,UPI,Failed,262.61877020137297
PM23875,O20427,2025-06-10,UPI,Failed,2945.239684465872
PM23876,O15701,2023-04-17,card,Paid,3063.4232101313723
PM23877,O10362,2020-10-12,upi,Paid,2097.271711296894
PM23878,O33567,2022-07-29,upi,Failed,2429.385156770978
PM23879,O25002,2023-05-20,Card,Paid,3661.8431118876456
PM23880,O24647,2021-02-26,Card,paid,956.456202533666
PM23881,O25646,2021-10-28,card,Paid,4091.141579401897
PM23882,O2260,2022-06-29,card,Paid,184.03579169134755
PM23883,O13172,2024-05-30,upi,Failed,1009.430321307094
PM23884,O11613,2023-12-13,Card,Failed,1653.8721757654373
PM23885,O9432,2024-04-03,UPI,Paid,4684.183331811589
PM23886,O34010,2021-06-02,upi,Paid,1538.4959458037413
PM23887,O15303,2020-06-29,upi,Failed,810.8946503933036
PM23888,O15578,2020-03-25,COD,paid,2991.504857072139
PM23889,O15580,2025-05-05,upi,paid,786.9257802504569
PM23890,O14605,2024-06-04,UPI,Paid,724.4706048745907
PM23891,O26310,2023-10-28,COD,Failed,3286.727854112674
PM23892,O27233,2021-02-18,UPI,paid,1527.1853383535652
PM23893,O37356,2021-10-24,COD,Failed,3040.537320373174
PM23894,O24164,2021-12-26,upi,paid,2723.7302933024907
PM23895,O28916,2020-11-21,UPI,Failed,1455.7425920677836
PM23896,O13861,2020-10-14,Card,paid,223.8614795237708
PM23897,O28561,2025-11-25,UPI,Paid,4935.940642777719
PM23898,O18833,2020-08-15,card,Paid,4307.86477131977
PM23899,O30628,2020-12-25,Card,Failed,145.11870542886354
PM23900,O39159,2021-09-07,upi,paid,4454.230547961727
PM23901,O10287,2023-04-23,card,Failed,2161.1942604568803
PM23902,O19179,2022-08-18,COD,Paid,3332.6264806555414
PM23903,O33220,2022-10-04,card,paid,3544.2204662091526
PM23904,O16600,2024-11-02,Card,paid,4440.233994697209
PM23905,O22265,2021-10-24,card,paid,4919.4097545856885
PM23906,O13325,2025-12-03,COD,paid,4039.733842683124
PM23907,O30016,2025-08-08,Card,Paid,2737.3202631678046
PM23908,O39762,2023-04-13,card,paid,1409.3587857089226
PM23909,O14335,2023-07-26,UPI,Failed,1542.3005039972586
PM23910,O28214,2024-12-19,COD,paid,1774.5641525225521
PM23911,O24833,2022-01-20,COD,Failed,463.17314474345875
PM23912,O2944,2021-10-06,UPI,Paid,4447.51497282358
PM23913,O27026,2024-04-25,COD,Paid,2114.540593931189
PM23914,O37108,2020-09-12,card,Failed,1212.7794003719714
PM23915,O9446,2023-06-26,COD,Paid,4739.332403254777
PM23916,O13651,2023-06-27,Card,Paid,4223.436411888446
PM23917,O6337,2025-08-21,card,Failed,4325.646975125011
PM23918,O11217,2021-06-11,COD,Paid,1732.3350350186845
PM23919,O39703,2024-02-04,upi,paid,1235.7668652966186
PM23920,O33172,2022-02-15,upi,Failed,2585.895750407508
PM23921,O3716,2021-06-29,COD,paid,903.7887200591815
PM23922,O17455,2025-05-19,COD,Failed,3403.6392676321607
PM23923,O30502,2020-07-08,UPI,Failed,2849.123334704336
PM23924,O19079,2021-08-18,Card,paid,2982.775668408702
PM23925,O37198,2021-11-05,COD,paid,352.91004809863534
PM23926,O20602,2023-11-09,Card,paid,1927.9690736330142
PM23927,O29158,2021-12-09,card,paid,2170.0641384097794
PM23928,O39178,2022-11-15,Card,Paid,1694.721656513143
PM23929,O32030,2023-11-30,Card,paid,2389.3719301246356
PM23930,O10757,2022-08-15,UPI,Paid,1891.5590637709336
PM23931,O1765,2024-07-10,UPI,Failed,2637.390932094796
PM23932,O36992,2025-06-25,UPI,Failed,1860.6922873824074
PM23933,O21295,2022-04-07,Card,Failed,1200.447458185289
PM23934,O8120,2020-05-16,UPI,paid,1437.3918569489838
PM23935,O11870,2021-03-16,UPI,Paid,3372.452546334754
PM23936,O32665,2025-08-24,upi,Failed,4121.2829812349355
PM23937,O2011,2022-06-07,upi,Paid,3761.9140390329017
PM23938,O15720,2025-04-15,upi,paid,1252.2575148110973
PM23939,O9537,2022-07-03,upi,paid,714.3569514519248
PM23940,O5734,2024-08-22,COD,Failed,2242.7163253951335
PM23941,O29578,2021-02-09,COD,Paid,1189.5879188941228
PM23942,O25902,2022-04-28,upi,Paid,1445.4972002044678
PM23943,O2191,2023-05-06,upi,Paid,4549.133868519613
PM23944,O2273,2024-03-17,UPI,Failed,3021.4182494264996
PM23945,O26267,2020-01-30,upi,paid,2517.6451521896524
PM23946,O12550,2020-02-26,Card,Paid,2962.620472396743
PM23947,O40914,2023-05-20,Card,paid,1344.5477873515833
PM23948,O2121,2021-05-02,upi,Failed,922.4921302720624
PM23949,O28543,2020-03-15,Card,Failed,1190.5212916082273
PM23950,O39193,2022-09-24,COD,Paid,4929.648799022839
PM23951,O12628,2025-08-13,UPI,Paid,2053.897290131761
PM23952,O7006,2020-12-25,COD,Failed,3799.6386889611304
PM23953,O7864,2021-02-10,UPI,Paid,663.1148919137578
PM23954,O35090,2024-11-17,COD,Failed,529.9478713882235
PM23955,O15229,2025-05-24,card,Paid,3969.6343047072305
PM23956,O33071,2022-07-27,UPI,Paid,2558.3348221719048
PM23957,O35354,2025-08-31,Card,paid,738.3921404105919
PM23958,O25596,2024-05-25,Card,Failed,4482.8464927598625
PM23959,O27938,2020-10-19,Card,Failed,276.0773767293871
PM23960,O6937,2022-08-07,UPI,Failed,1997.2888285920662
PM23961,O16250,2025-01-26,UPI,Failed,3677.265764058361
PM23962,O3495,2023-11-17,card,paid,2424.063008992704
PM23963,O18371,2022-09-04,COD,Paid,1453.6988481476437
PM23964,O18947,2025-01-22,COD,paid,2886.7258511123905
PM23965,O16352,2023-11-21,upi,Failed,1525.0460053141776
PM23966,O6203,2024-09-19,COD,paid,1724.7175485896098
PM23967,O12653,2024-09-05,Card,paid,3831.6656847470204
PM23968,O36426,2024-09-20,card,Failed,3695.5892839680428
PM23969,O34346,2021-04-26,COD,Failed,4891.8100262816315
PM23970,O2152,2021-11-06,Card,paid,3967.527628745977
PM23971,O3364,2021-02-27,card,Paid,3108.902715588652
PM23972,O5571,2025-05-30,UPI,Failed,3190.806125174997
PM23973,O12045,2022-07-19,Card,paid,4888.622488440684
PM23974,O23439,2021-01-06,Card,Paid,4660.100360202242
PM23975,O8798,2022-03-07,COD,Failed,4205.951526903478
PM23976,O16596,2022-12-25,COD,Paid,1634.3042593755877
PM23977,O28919,2021-08-17,card,Failed,4945.192921876158
PM23978,O19429,2024-12-26,UPI,Failed,3735.667987440437
PM23979,O40174,2022-04-11,upi,paid,880.0539718236771
PM23980,O40157,2022-01-10,Card,Failed,955.7526227197384
PM23981,O36707,2020-05-03,COD,Failed,718.829175425406
PM23982,O1418,2022-02-06,COD,paid,3313.1331837931248
PM23983,O1357,2021-02-11,upi,Paid,893.4907657777048
PM23984,O31079,2023-12-25,upi,Failed,4757.084560695934
PM23985,O38518,2021-06-13,COD,Failed,989.9493735155017
PM23986,O15245,2023-10-01,Card,Paid,472.6175748239184
PM23987,O30637,2021-04-29,COD,paid,4501.394804243162
PM23988,O18799,2022-06-06,COD,paid,4521.631147152291
PM23989,O5960,2025-12-06,Card,Failed,3100.9671240770067
PM23990,O9532,2020-10-03,COD,Failed,1216.9086122008976
PM23991,O15359,2025-04-06,Card,paid,3501.6623266962665
PM23992,O32145,2025-11-26,card,Paid,2386.2847555462804
PM23993,O11598,2023-12-28,COD,Paid,354.12802786488993
PM23994,O39061,2022-08-03,UPI,paid,4698.874409641894
PM23995,O11282,2025-08-08,Card,Paid,580.3419545045949
PM23996,O34727,2025-08-18,COD,Failed,333.74116255863
PM23997,O21906,2025-03-12,card,Failed,2940.5866398201697
PM23998,O26987,2023-01-12,card,Paid,2690.5691625551117
PM23999,O19678,2021-04-27,COD,Paid,3641.1944353476165
PM24000,O24031,2024-12-04,Card,Failed,132.67092964041808
PM24001,O21153,2020-10-02,upi,Paid,4738.505604503586
PM24002,O25461,2021-06-06,card,Paid,2074.212005227593
PM24003,O38601,2025-08-04,COD,Failed,2595.700074815232
PM24004,O5753,2020-10-18,upi,Paid,17.372627515325
PM24005,O10199,2025-08-29,card,paid,215.85912263764652
PM24006,O33910,2021-11-04,COD,Failed,2024.7968847181967
PM24007,O40918,2024-02-28,upi,paid,2778.408426386234
PM24008,O25344,2023-02-10,Card,paid,1003.6412826222205
PM24009,O12147,2023-10-11,Card,Failed,3135.3214744343504
PM24010,O25304,2020-06-29,card,Failed,3561.959651178011
PM24011,O33661,2024-07-29,upi,Failed,4201.248278671989
PM24012,O19119,2020-11-19,upi,paid,3609.119313432742
PM24013,O10584,2022-05-02,upi,Failed,1690.002398593051
PM24014,O39439,2024-07-27,UPI,Failed,2064.8660727790143
PM24015,O3248,2023-11-18,upi,Failed,2648.059567107323
PM24016,O38647,2020-01-08,upi,Paid,622.8781453013835
PM24017,O24242,2021-11-19,UPI,paid,2863.69746752948
PM24018,O5007,2024-07-12,COD,paid,1460.6349809628953
PM24019,O9112,2023-05-15,UPI,Failed,4347.827249081009
PM24020,O8063,2023-01-22,COD,paid,4138.779850849175
PM24021,O34196,2020-02-14,Card,Paid,2263.008404655464
PM24022,O3681,2025-07-06,Card,Failed,2061.3961772257803
PM24023,O34767,2023-10-06,card,Failed,830.1303657225412
PM24024,O14608,2021-08-06,card,paid,3522.609883693938
PM24025,O29172,2022-08-02,upi,Paid,3821.1814759113545
PM24026,O38703,2025-12-22,upi,Paid,1729.8584755687727
PM24027,O25487,2023-02-11,UPI,paid,3786.2472147606322
PM24028,O37235,2024-08-16,Card,paid,4607.818028811308
PM24029,O4479,2020-02-19,Card,Failed,3579.4752804774803
PM24030,O2739,2021-01-11,COD,Failed,2939.4886126418673
PM24031,O1245,2025-11-30,upi,Paid,1003.1908488760014
PM24032,O24425,2020-06-18,card,paid,2720.4938127942705
PM24033,O30895,2022-04-10,upi,paid,2605.5843849355297
PM24034,O32711,2024-06-16,upi,Failed,660.65399582496
PM24035,O19515,2021-07-03,Card,Paid,4737.677355787762
PM24036,O3184,2024-09-19,Card,Failed,1360.2494106147396
PM24037,O20327,2022-04-10,UPI,paid,3234.4903151424783
PM24038,O4880,2021-05-27,upi,paid,3041.5642654125522
PM24039,O4599,2024-05-08,Card,paid,830.1954547320635
PM24040,O31235,2023-05-07,Card,Failed,3808.412927182426
PM24041,O5199,2020-03-12,card,Failed,3298.993782306016
PM24042,O35831,2022-07-28,Card,paid,3031.3295216380484
PM24043,O7049,2020-01-04,upi,paid,2020.0458674421245
PM24044,O19096,2020-06-03,card,Failed,3967.2232211304977
PM24045,O32524,2021-11-23,upi,Paid,4569.908589434692
PM24046,O25824,2020-04-12,UPI,Failed,4373.927982581204
PM24047,O31701,2023-03-10,Card,Failed,905.1732531343562
PM24048,O34020,2022-08-14,upi,paid,1989.025657624535
PM24049,O4427,2021-04-14,Card,Paid,1174.6924298475412
PM24050,O35478,2022-05-21,UPI,Failed,4575.380582818197
PM24051,O22542,2024-02-02,upi,Failed,503.6812300688085
PM24052,O35032,2024-08-25,COD,paid,4682.877686369754
PM24053,O19947,2022-10-13,upi,Paid,399.27467484938364
PM24054,O32138,2022-08-15,upi,paid,2584.7381844997676
PM24055,O12441,2025-08-02,Card,Failed,3831.7783082687547
PM24056,O37222,2024-03-04,Card,Paid,2533.9402216787394
PM24057,O27579,2021-04-21,upi,paid,2970.8773991100397
PM24058,O11368,2020-12-02,UPI,paid,2033.7340520948653
PM24059,O10516,2024-12-12,card,Paid,2047.8303121072747
PM24060,O27067,2024-11-28,Card,Paid,428.9732834245182
PM24061,O20020,2024-10-23,upi,Failed,2989.1295720965068
PM24062,O25242,2020-03-25,Card,paid,729.168207220038
PM24063,O27743,2023-03-30,COD,paid,1885.4383981291844
PM24064,O26178,2022-04-12,Card,Paid,79.62949828402145
PM24065,O35667,2020-02-17,upi,Failed,3729.295231244004
PM24066,O8119,2022-05-11,COD,paid,2851.8903984442686
PM24067,O21802,2020-04-12,UPI,Paid,4312.836662423908
PM24068,O20186,2021-05-10,UPI,paid,1054.2405616939154
PM24069,O33200,2024-07-16,UPI,paid,2338.693089612303
PM24070,O3665,2025-08-21,upi,paid,4389.902481561417
PM24071,O24121,2020-05-08,card,Failed,1292.1891949841547
PM24072,O18180,2023-10-14,UPI,Failed,338.9065708799947
PM24073,O6759,2023-03-18,COD,paid,227.43920266938918
PM24074,O1802,2022-09-17,COD,Failed,3169.9467111317467
PM24075,O29797,2020-07-10,Card,Paid,4528.420501144686
PM24076,O23012,2022-11-02,COD,Paid,4449.512461509366
PM24077,O15803,2021-01-02,card,Paid,1432.4163422938423
PM24078,O36565,2023-11-22,UPI,Failed,407.16364739181944
PM24079,O15390,2024-02-14,upi,paid,267.3260032110652
PM24080,O5317,2024-09-03,COD,Paid,467.9118191417022
PM24081,O31934,2021-11-12,COD,Paid,661.5863922127921
PM24082,O16135,2025-06-11,card,Paid,3185.8525275053703
PM24083,O19174,2020-05-12,Card,Failed,2906.2727660059813
PM24084,O34528,2021-09-19,card,paid,1076.6044980649372
PM24085,O2725,2024-06-11,upi,Failed,4162.5460269819105
PM24086,O28166,2020-09-29,UPI,Failed,1238.2567459393686
PM24087,O8708,2025-03-10,COD,Paid,4354.688209583686
PM24088,O39779,2025-08-06,Card,Failed,2276.254160102695
PM24089,O16586,2022-05-11,COD,Failed,1543.5169788626308
PM24090,O31314,2024-01-08,Card,Failed,1385.0685508093861
PM24091,O9564,2025-07-31,UPI,paid,4996.425725621018
PM24092,O21249,2023-03-17,Card,Failed,4854.444307435665
PM24093,O40342,2025-06-24,UPI,Failed,3308.967606518844
PM24094,O8191,2021-06-26,card,paid,4264.780163375712
PM24095,O9159,2022-01-06,card,Failed,689.2650344655536
PM24096,O36683,2020-04-19,card,paid,1728.24501874388
PM24097,O30642,2025-06-07,COD,Paid,4372.475795324469
PM24098,O8617,2024-09-25,upi,paid,3334.003850693468
PM24099,O38923,2023-12-14,UPI,Paid,407.455411193152
PM24100,O40772,2022-05-05,Card,Paid,3385.299639889248
PM24101,O2172,2024-08-31,COD,paid,531.8198555168278
PM24102,O27191,2023-03-14,COD,paid,2645.1365222154786
PM24103,O15258,2022-01-16,Card,paid,1963.4010398252258
PM24104,O37411,2020-06-17,Card,Failed,1969.7962853155286
PM24105,O3800,2024-07-15,COD,paid,4149.8599437818
PM24106,O16161,2024-03-07,COD,paid,1547.857386827007
PM24107,O16232,2025-11-05,Card,Paid,2681.108042166837
PM24108,O39141,2022-03-23,UPI,Paid,4257.36858274864
PM24109,O28538,2020-05-30,UPI,paid,3652.776326483653
PM24110,O32749,2023-01-19,UPI,Paid,1512.749211491512
PM24111,O15700,2024-09-30,UPI,paid,3212.393982282211
PM24112,O17614,2020-04-20,COD,Paid,2566.2755213311907
PM24113,O40821,2022-12-05,card,Paid,1874.0598660149892
PM24114,O35303,2022-01-04,card,Paid,4043.086214695356
PM24115,O2148,2021-01-11,UPI,paid,3955.8699998106763
PM24116,O2102,2023-05-29,UPI,Failed,4812.453353681274
PM24117,O28834,2025-05-19,card,Paid,2325.5362345673016
PM24118,O25316,2020-12-05,Card,paid,643.1203370351951
PM24119,O39544,2023-05-11,Card,Paid,507.2362617448347
PM24120,O1356,2023-11-02,UPI,Failed,4364.800579162364
PM24121,O23842,2022-12-21,Card,paid,415.11662581158936
PM24122,O31951,2025-08-03,card,Failed,3474.967656031808
PM24123,O38910,2023-10-21,upi,Failed,3466.045299081532
PM24124,O37380,2020-01-16,upi,Failed,2293.217301905803
PM24125,O36726,2021-04-10,COD,Paid,3983.684827602989
PM24126,O40742,2023-11-07,upi,Failed,1902.097416010077
PM24127,O1208,2023-03-20,COD,Failed,902.0102735608053
PM24128,O40394,2021-02-04,UPI,Paid,3775.0763866084194
PM24129,O27966,2023-09-13,Card,Paid,993.705690525679
PM24130,O5660,2020-02-27,Card,Failed,3914.194089001825
PM24131,O4958,2024-11-09,card,paid,605.3398537283086
PM24132,O32359,2022-06-19,card,Failed,4909.861186706392
PM24133,O2863,2021-12-10,upi,Paid,4544.273330746174
PM24134,O16228,2023-09-15,Card,Paid,4553.286426017345
PM24135,O31437,2025-02-26,COD,Failed,1504.8755035274326
PM24136,O32393,2021-08-28,card,Paid,4122.199653833457
PM24137,O12233,2025-07-07,Card,paid,3441.050042769555
PM24138,O18230,2025-05-11,COD,Failed,4243.762064915076
PM24139,O12844,2021-10-18,UPI,Failed,2327.0583222832347
PM24140,O3338,2020-01-16,UPI,Paid,4176.667718881893
PM24141,O35250,2020-02-29,card,paid,1477.1970262866525
PM24142,O11347,2025-09-22,UPI,Failed,3476.46672182325
PM24143,O17052,2020-01-04,COD,Failed,1998.3863766484994
PM24144,O33763,2020-09-18,COD,paid,1067.4082404122798
PM24145,O32503,2024-01-02,UPI,Failed,3473.6920589652445
PM24146,O16866,2022-08-11,UPI,Paid,3515.3627024902335
PM24147,O17364,2022-07-23,upi,Failed,2739.5009342078342
PM24148,O30322,2025-10-09,card,Paid,1154.0600799648244
PM24149,O19615,2022-05-02,upi,paid,1913.4674174007969
PM24150,O28557,2024-09-09,UPI,paid,4607.61233078121
PM24151,O36858,2020-02-18,upi,paid,1443.7237123292787
PM24152,O12845,2022-11-16,UPI,Paid,1166.570342312007
PM24153,O35809,2024-08-04,COD,paid,4355.586763380034
PM24154,O35600,2025-01-04,COD,Paid,3325.5323304239078
PM24155,O33263,2024-10-19,COD,Failed,4254.4491638082145
PM24156,O12723,2022-06-28,card,paid,90.69790022982578
PM24157,O27651,2022-11-19,Card,Paid,3222.9363074842686
PM24158,O21959,2021-07-13,Card,Paid,4142.267473016674
PM24159,O29576,2023-10-05,upi,Paid,706.2532865179812
PM24160,O37177,2024-09-24,Card,paid,940.7031954088555
PM24161,O22359,2025-08-05,COD,Failed,3739.5174130323358
PM24162,O6916,2020-02-02,card,paid,2573.0320503325593
PM24163,O36750,2023-04-04,Card,Paid,2124.091320038211
PM24164,O39196,2020-10-15,Card,Failed,4504.884901945926
PM24165,O25906,2020-03-12,Card,Paid,4091.3760255132993
PM24166,O3004,2023-04-11,card,paid,988.0535996156782
PM24167,O35564,2021-10-23,UPI,Failed,597.0891382437633
PM24168,O9701,2023-09-30,card,Paid,1511.5766256898441
PM24169,O3603,2020-10-08,Card,paid,1296.6382178263152
PM24170,O17769,2020-07-31,card,Paid,972.3184905832031
PM24171,O5784,2025-11-08,UPI,Failed,1955.3869237785837
PM24172,O33977,2021-08-04,Card,Paid,3175.6561927904922
PM24173,O17038,2024-02-04,Card,paid,2620.046159821452
PM24174,O1161,2025-03-15,upi,Failed,1906.1705874406916
PM24175,O30572,2024-05-25,upi,Paid,550.4666818148276
PM24176,O29381,2020-05-20,Card,Failed,713.068216703538
PM24177,O34885,2024-10-24,UPI,paid,1367.6426775426507
PM24178,O34764,2022-06-25,upi,Failed,4674.850948180454
PM24179,O18313,2020-06-04,upi,Paid,812.9647774808225
PM24180,O13535,2022-04-07,COD,Paid,3210.0647179033444
PM24181,O39787,2025-04-25,upi,Paid,3737.1353429233413
PM24182,O2600,2025-07-17,Card,paid,1980.8197908502718
PM24183,O25571,2020-06-04,Card,Paid,3378.955626073076
PM24184,O31499,2025-05-06,Card,Paid,4965.968432852005
PM24185,O13530,2024-12-16,UPI,paid,1067.0814822305656
PM24186,O11298,2024-07-22,Card,Failed,2747.1549069280054
PM24187,O22389,2023-07-06,Card,paid,1958.2459256058883
PM24188,O16896,2025-09-12,UPI,paid,665.2588649390283
PM24189,O17480,2024-04-18,COD,paid,989.0183867125605
PM24190,O14433,2025-01-09,upi,Paid,2344.300235142531
PM24191,O10436,2024-04-12,COD,paid,4485.216290146966
PM24192,O1006,2020-07-27,COD,Failed,3241.0810391541017
PM24193,O6405,2021-08-15,Card,paid,3479.2881717009905
PM24194,O36427,2025-01-28,card,Paid,2038.6907463565385
PM24195,O19527,2020-01-21,upi,Paid,2765.2298898886916
PM24196,O14525,2021-10-10,Card,Paid,3807.6178200062827
PM24197,O29695,2022-09-15,upi,Paid,2026.4038864407464
PM24198,O39689,2020-04-16,card,Failed,1488.7125898533416
PM24199,O28675,2023-01-09,card,Paid,2608.9539940685463
PM24200,O22372,2025-10-25,upi,Paid,1156.3662872896743
PM24201,O3786,2024-03-03,COD,paid,1138.1409452677278
PM24202,O31755,2020-04-03,COD,Paid,1022.0280474090904
PM24203,O38781,2021-03-11,UPI,paid,594.561219370277
PM24204,O6508,2022-01-10,card,paid,3700.027444844359
PM24205,O8733,2025-11-20,card,Paid,2445.1941916479
PM24206,O14071,2023-04-19,UPI,paid,3430.5453839056977
PM24207,O36170,2020-05-12,UPI,paid,4774.383982812079
PM24208,O33439,2021-05-17,Card,Paid,4474.665021360948
PM24209,O24819,2022-05-23,Card,paid,3275.1307046149527
PM24210,O14451,2020-11-18,UPI,Failed,4685.808077201101
PM24211,O19367,2025-09-28,Card,paid,1583.3827423223029
PM24212,O34134,2023-02-14,card,paid,1225.2048668976176
PM24213,O25347,2021-07-24,Card,paid,3933.93952903776
PM24214,O5529,2021-09-28,upi,Failed,826.4521067561054
PM24215,O7094,2023-05-04,Card,Failed,1653.2759659598687
PM24216,O26731,2023-01-16,card,Failed,403.3080994731637
PM24217,O34172,2020-05-06,card,Failed,2083.498137646822
PM24218,O7501,2020-11-10,upi,Failed,1282.6858495618021
PM24219,O15244,2023-05-01,upi,Paid,1483.238488255467
PM24220,O38589,2022-04-05,card,paid,3083.551055493057
PM24221,O7347,2022-10-12,card,paid,1253.6862498320527
PM24222,O30290,2021-10-21,Card,Failed,2099.988358955623
PM24223,O3758,2022-06-06,COD,paid,82.8333159960416
PM24224,O14944,2025-12-30,card,Failed,939.5052941199777
PM24225,O7667,2025-07-27,card,paid,3118.4487404814827
PM24226,O38288,2025-02-18,card,Paid,2576.863840070694
PM24227,O30939,2024-07-05,card,Paid,4596.796608962474
PM24228,O21218,2020-07-02,UPI,paid,1576.8501652539992
PM24229,O5145,2021-09-02,COD,paid,3013.192672134857
PM24230,O20754,2021-01-20,COD,Paid,1531.4123330589557
PM24231,O38023,2021-09-15,UPI,paid,2359.6175265900683
PM24232,O27789,2022-04-09,upi,paid,2491.4918913311626
PM24233,O27930,2021-05-10,UPI,Failed,2806.666338854516
PM24234,O11408,2024-06-13,UPI,paid,3673.531256182003
PM24235,O30570,2023-09-17,COD,paid,69.51988629742692
PM24236,O16969,2021-07-21,COD,Failed,4938.16883213806
PM24237,O39042,2024-01-16,COD,Paid,772.124481424381
PM24238,O24720,2023-07-31,upi,Paid,4562.86030057321
PM24239,O11358,2021-11-17,COD,paid,959.4291216527404
PM24240,O37086,2021-02-25,card,Failed,4997.254894890261
PM24241,O26856,2023-07-13,card,Failed,2064.308547303378
