Return_ID,Order_ID,Product_ID,Return_Date,Return_Reason,Refund_Amount
R21108,O22913,P23914,2024-01-01,Damaged,356.4481943493406
R21109,O6318,P16846,2021-05-24,Damaged,177.59135989644196
R21110,O38703,P27790,2021-02-04,Damaged,456.49602732539455
R21111,O14241,P32977,2023-02-03,damaged,28.260365991297625
R21112,O35306,P27998,2021-12-31,Wrong Item,439.0176007251527
R21113,O32938,P40302,2023-06-16,Damaged,139.32756614221455
R21114,O11029,P8202,2025-01-15,damaged,167.70639534969558
R21115,O23484,P12767,2023-11-23,Late,220.73256826973488
R21116,O6069,P12579,2021-03-23,damaged,13.252749063636562
R21117,O22113,P18760,2023-11-01,Wrong Item,470.40365012041553
R21118,O37205,P4827,2021-11-16,Damaged,91.48500199936788
R21119,O4860,P1643,2020-01-13,Wrong Item,25.792867680885347
R21120,O15643,P12531,2025-12-10,Wrong Item,30.948967266400153
R21121,O30936,P28486,2020-02-29,Wrong Item,129.44824729820175
R21122,O21022,P16082,2024-07-17,damaged,153.00401425202816
R21123,O16034,P25369,2020-11-19,Wrong Item,167.7248759303831
R21124,O24153,P10115,2024-12-21,Damaged,23.910155884349077
R21125,O32859,P1035,2021-09-25,Wrong Item,15.552860390759681
R21126,O26693,P13654,2023-06-26,Late,265.2572502629276
R21127,O16815,P10204,2020-12-09,damaged,191.9387211080525
R21128,O5338,P17758,2025-02-19,damaged,6.294422405272968
R21129,O26805,P32484,2024-04-19,damaged,430.90143966621514
R21130,O20425,P15930,2020-07-18,Late,26.127544584921477
R21131,O36766,P12202,2022-02-24,Wrong Item,281.4435401516871
R21132,O39527,P20059,2025-09-13,Wrong Item,402.40732912930696
R21133,O8720,P15709,2022-03-19,damaged,119.47308439275069
R21134,O2299,P26587,2020-07-19,Late,232.42136893043948
R21135,O24272,P40486,2020-04-10,Damaged,118.48768839184022
R21136,O21168,P30328,2025-07-10,Late,182.27504446589168
R21137,O34010,P14681,2021-11-10,damaged,420.65541870394475
R21138,O40929,P33317,2021-08-16,Late,218.3466208391304
R21139,O27502,P18254,2025-09-04,Damaged,335.9990160103741
R21140,O12375,P23656,2021-02-06,Wrong Item,377.77946404114465
R21141,O5145,P10437,2024-11-14,Damaged,446.4212671937558
R21142,O28427,P33855,2025-09-09,Damaged,237.59507617064148
R21143,O25336,P39769,2020-12-04,damaged,160.25955540841989
R21144,O28150,P30621,2020-06-20,Damaged,292.5324572492908
R21145,O23619,P29487,2025-06-29,Wrong Item,249.53379277258003
R21146,O30076,P7608,2022-09-01,Wrong Item,171.90888922646033
R21147,O37018,P39517,2020-07-12,Wrong Item,306.56389267968063
R21148,O1106,P4893,2024-01-28,damaged,133.95068263643245
R21149,O33150,P13166,2025-03-04,Wrong Item,259.6706005863358
R21150,O39352,P2328,2021-03-05,Damaged,367.8024063909955
R21151,O22355,P13492,2023-03-08,Late,339.1120686587682
R21152,O24840,P23681,2022-04-13,Damaged,207.8127375093689
R21153,O27352,P11413,2023-05-24,Damaged,103.69882547955389
R21154,O11197,P25642,2022-07-28,damaged,235.33319309240284
R21155,O30259,P7675,2023-07-26,Wrong Item,249.86860626795254
R21156,O17906,P6722,2025-08-14,Damaged,491.61269341065906
R21157,O24747,P39051,2021-10-27,Damaged,226.41609665865016
R21158,O15786,P26436,2021-11-28,Damaged,249.69384914734172
R21159,O33151,P36851,2024-09-15,damaged,185.4643793697781
R21160,O17603,P1989,2021-11-21,Wrong Item,121.07357050255246
R21161,O33493,P1119,2021-04-24,Wrong Item,430.62257210032834
R21162,O33143,P19590,2021-04-06,Wrong Item,292.56135975635004
R21163,O15032,P28021,2022-03-17,Wrong Item,445.3655544865663
R21164,O33251,P5673,2023-11-10,Wrong Item,269.9039011807163
R21165,O10321,P32917,2020-07-11,Wrong Item,85.56176535038504
R21166,O35856,P31987,2021-12-11,damaged,261.66312025140684
R21167,O8785,P18441,2021-02-14,Wrong Item,443.9702903414858
R21168,O24492,P4172,2023-03-20,damaged,251.7105424335183
R21169,O24444,P11274,2021-03-03,Wrong Item,160.38620626307298
R21170,O19959,P33531,2020-02-16,damaged,195.2870047891604
R21171,O21147,P9728,2025-08-07,damaged,269.95348325024383
R21172,O8584,P35287,2022-12-12,damaged,84.94304712619777
R21173,O16276,P8747,2024-12-02,damaged,24.848901623945242
R21174,O12738,P31477,2024-04-26,damaged,183.90490661145714
R21175,O7161,P9382,2020-08-18,damaged,273.1675243752082
R21176,O18086,P8050,2022-03-11,damaged,105.02227162545132
R21177,O6314,P16778,2021-05-15,Damaged,312.66135132254857
R21178,O27239,P21408,2023-07-10,Damaged,425.888782566714
R21179,O27532,P21213,2021-06-06,Wrong Item,401.08000124543963
R21180,O4262,P11515,2023-09-29,damaged,425.38427232141566
R21181,O18282,P17462,2025-09-29,Wrong Item,202.31246185236117
R21182,O24229,P36078,2023-10-30,Late,332.69331458516444
R21183,O24092,P1887,2022-03-01,Late,481.2780006626569
R21184,O16807,P13165,2024-09-14,Damaged,443.29643942329426
R21185,O5591,P13008,2022-06-07,Damaged,462.96948213905375
R21186,O16716,P30164,2023-01-20,Late,389.72056369824634
R21187,O10054,P26241,2023-09-10,damaged,411.1255825053319
R21188,O25353,P2949,2023-05-23,Late,76.54729473608718
R21189,O10127,P38987,2024-05-03,damaged,16.17156176986305
R21190,O37646,P40023,2024-07-17,Wrong Item,32.65913212734635
R21191,O16050,P36768,2021-07-31,Damaged,299.9848142916378
R21192,O13935,P15858,2023-10-18,Damaged,52.812180509553365
R21193,O34234,P22831,2024-07-21,Damaged,257.2498798133296
R21194,O24322,P9566,2021-11-10,Late,227.26286646739655
R21195,O32646,P34526,2023-01-04,Damaged,205.35947605232192
R21196,O12451,P20475,2024-01-01,damaged,299.96686574450285
R21197,O6108,P28336,2023-07-09,Damaged,156.01356488323185
R21198,O13791,P17915,2025-05-20,damaged,293.29888588143865
R21199,O15822,P13808,2024-04-14,Damaged,28.659369169553667
R21200,O9489,P11040,2020-08-15,Damaged,240.9286512314996
R21201,O32189,P5392,2020-10-11,Late,354.9235988813182
R21202,O17345,P39374,2022-02-17,Late,412.5826972515004
R21203,O30435,P2059,2020-11-21,Late,383.4201207928792
R21204,O35838,P16890,2025-04-24,Damaged,267.06542315096476
R21205,O36479,P8382,2025-11-01,Late,324.97222081942175
R21206,O31575,P17226,2025-02-12,Wrong Item,330.86911739837615
R21207,O4292,P40626,2021-06-22,Damaged,488.84971862573843
R21208,O35907,P37884,2025-02-05,Late,306.9016027969873
R21209,O23086,P23657,2024-12-23,Damaged,199.4384771125679
R21210,O9590,P12808,2025-09-29,damaged,152.43079535609303
R21211,O33622,P17470,2024-02-06,damaged,464.16950801771776
R21212,O8355,P37162,2022-08-24,damaged,210.90044226887284
R21213,O31965,P17659,2023-01-29,damaged,66.53173442247042
R21214,O1651,P22197,2023-09-13,Damaged,356.88847005302597
R21215,O2964,P32321,2023-01-10,Wrong Item,242.21518658658454
R21216,O25875,P33242,2024-01-07,Damaged,109.34581845625716
R21217,O14207,P1533,2022-08-10,Wrong Item,373.05176163554364
R21218,O3397,P20375,2024-01-08,Damaged,326.45088278811
R21219,O37377,P32630,2022-06-02,Wrong Item,453.4076429306283
R21220,O9962,P12207,2021-01-21,damaged,368.09603049296334
R21221,O29384,P35933,2023-07-26,Late,112.59696961020384
R21222,O26733,P5956,2023-03-30,Wrong Item,198.39694599812287
R21223,O15573,P2602,2023-12-19,Wrong Item,419.4345937093949
R21224,O27370,P34460,2025-03-03,damaged,57.72533626780537
R21225,O16478,P5580,2021-02-05,damaged,277.10488182168336
R21226,O1766,P36701,2020-04-27,Damaged,98.0449798250386
R21227,O25190,P20201,2023-05-14,Damaged,435.90308156736876
R21228,O37945,P19204,2020-12-04,Late,193.32696138719848
R21229,O20131,P21916,2025-04-01,Late,15.494755284342123
R21230,O17271,P29363,2020-04-18,Late,353.13638091485393
R21231,O5700,P2367,2023-01-29,Late,295.45517580343545
R21232,O8651,P19099,2020-08-13,Damaged,80.0045638067789
R21233,O28238,P38510,2024-12-06,Late,305.8939903701151
R21234,O40520,P29885,2021-03-14,Wrong Item,20.410811600038777
R21235,O30444,P10873,2025-07-02,Wrong Item,405.73311280959024
R21236,O37280,P38409,2020-09-24,Damaged,181.89753151175552
R21237,O31663,P18511,2024-07-10,damaged,193.71597103032224
R21238,O17692,P34583,2024-05-03,Late,350.07611012456124
R21239,O22651,P24363,2024-03-18,Late,368.92003655541
R21240,O35055,P27768,2021-04-20,damaged,426.8458651216264
R21241,O29950,P35460,2024-11-28,damaged,463.98191536753484
R21242,O36210,P10379,2021-04-07,Damaged,80.1478450457641
R21243,O16101,P21533,2021-04-24,Damaged,120.64068197739228
R21244,O16844,P10746,2022-05-12,damaged,478.9403970664448
R21245,O24719,P2567,2021-08-11,Wrong Item,312.48114171866047
R21246,O9608,P15698,2022-03-01,damaged,228.99477828039414
R21247,O40530,P33664,2020-08-27,Late,398.87496754262975
R21248,O23964,P33243,2024-11-25,Late,441.7199672490943
R21249,O17277,P14979,2020-04-22,Damaged,69.69322075535507
R21250,O24080,P22860,2020-09-25,Late,365.64215521457993
R21251,O15536,P25330,2022-07-25,Damaged,449.6499278272199
R21252,O15806,P23535,2020-06-03,Wrong Item,283.68037172048713
R21253,O33666,P21354,2020-07-11,damaged,112.49558301234913
R21254,O12189,P39975,2023-01-12,Late,79.13402380691453
R21255,O32201,P7504,2020-03-09,damaged,377.47343838760537
R21256,O34030,P40176,2021-02-13,Damaged,254.77074123199588
R21257,O26178,P6367,2024-09-09,Wrong Item,301.1967238661801
R21258,O20495,P14971,2020-07-02,damaged,234.7351247416022
R21259,O9928,P24422,2020-02-24,Late,7.031644966958911
R21260,O9813,P27430,2020-01-26,Damaged,167.34868604982955
R21261,O33784,P24162,2023-08-27,damaged,102.80981447980695
R21262,O13814,P19316,2021-04-25,damaged,355.3461069892854
R21263,O4206,P38372,2020-09-07,Damaged,475.8386055332196
R21264,O24639,P25775,2022-04-26,Late,177.46473270148869
R21265,O6516,P17231,2021-04-12,Damaged,398.8092534843996
R21266,O33204,P14530,2023-08-07,damaged,89.77551386299182
R21267,O24630,P18262,2025-12-24,damaged,389.26488845085964
R21268,O10815,P5687,2025-08-12,Late,248.8093218683522
R21269,O36376,P13125,2021-06-20,Damaged,394.13419378603766
R21270,O14558,P39361,2020-12-07,Wrong Item,332.6895908319084
R21271,O11787,P19158,2021-07-20,damaged,155.37008783231263
R21272,O5337,P25332,2023-12-23,damaged,304.48084109191433
R21273,O20217,P39813,2022-03-13,Wrong Item,304.2518233182677
R21274,O35924,P6383,2023-08-31,Late,295.37781638199976
R21275,O12321,P11067,2021-10-21,Late,398.0672740685454
R21276,O23202,P23667,2024-12-25,Damaged,273.7533260727588
R21277,O32913,P38555,2025-04-06,Late,475.50110310704116
R21278,O5202,P13189,2022-07-14,damaged,300.48255319854775
R21279,O29539,P15328,2022-09-02,damaged,218.7913682723372
R21280,O13641,P38806,2025-02-11,damaged,292.2243361815685
R21281,O16687,P6683,2025-02-25,Wrong Item,48.5681537658076
R21282,O8227,P39331,2022-03-01,Wrong Item,217.52206197043932
R21283,O5409,P10564,2024-07-28,Damaged,486.6353338266592
R21284,O39391,P2489,2021-03-14,Late,444.48703282461577
R21285,O24130,P12681,2021-11-25,Late,224.46495053075097
R21286,O14485,P38274,2022-11-09,Damaged,326.0407648272379
R21287,O13455,P33440,2021-09-30,Late,64.27660300374109
R21288,O28126,P23592,2020-05-26,Late,213.9120229886745
R21289,O25601,P20247,2022-11-01,Wrong Item,236.85651044317893
R21290,O30551,P7742,2021-11-13,Damaged,440.1670558336933
R21291,O36974,P20521,2021-12-08,Wrong Item,487.0857090996664
R21292,O38611,P14819,2021-11-19,Wrong Item,18.145497420820597
R21293,O33622,P19618,2025-05-29,damaged,74.32708824514792
R21294,O12154,P16340,2025-11-23,Late,99.38710118865123
R21295,O15830,P32199,2020-08-23,Wrong Item,146.71350630306733
R21296,O36830,P12616,2020-03-21,Wrong Item,208.90123282118847
R21297,O17466,P17765,2020-11-22,Damaged,124.97518240848429
R21298,O40081,P14047,2022-02-11,Wrong Item,483.4954729223183
R21299,O38950,P4401,2024-05-15,Wrong Item,252.80042586245636
R21300,O27163,P4496,2025-09-11,Damaged,112.2226391650195
R21301,O33136,P10696,2022-09-07,Damaged,102.28467925944572
R21302,O40221,P21112,2020-03-03,Damaged,86.72127972751281
R21303,O18211,P32660,2025-10-06,Damaged,161.46952877061747
R21304,O33061,P36121,2024-05-29,Late,56.17817473947641
R21305,O39966,P38609,2023-03-08,Damaged,321.7426452288369
R21306,O40422,P35038,2024-09-11,Damaged,132.46023174434072
R21307,O6378,P14275,2023-04-26,Damaged,229.79780574639082
R21308,O2923,P34153,2024-02-04,damaged,386.9372665558415
R21309,O16127,P40530,2020-11-14,Wrong Item,204.98106330581027
R21310,O28309,P8816,2021-11-18,damaged,184.31050259554257
R21311,O1248,P15644,2024-08-16,Damaged,152.82942239002463
R21312,O20325,P12842,2022-10-06,Wrong Item,246.94699191461365
R21313,O27620,P40903,2022-02-06,Late,475.8788092264096
R21314,O33518,P6204,2021-12-27,Wrong Item,30.623947502906784
R21315,O1015,P26892,2025-08-28,Damaged,27.153727711701908
R21316,O7026,P14932,2022-04-22,Late,316.4593262011957
R21317,O9845,P27194,2022-11-30,Late,337.26196571837477
R21318,O1780,P38593,2024-05-09,Damaged,200.3804593702471
R21319,O36689,P7038,2021-03-14,damaged,454.08700698431755
R21320,O16476,P7915,2025-02-10,Damaged,399.46838269707905
R21321,O38224,P15266,2023-02-02,Wrong Item,29.379787554907868
R21322,O1208,P9149,2025-11-23,Damaged,21.642435739630745
R21323,O11824,P36290,2021-03-15,damaged,421.79646141636755
R21324,O26184,P19813,2021-01-07,damaged,155.05611823271673
R21325,O23738,P8043,2024-03-30,Damaged,192.8316074467564
R21326,O4952,P36477,2022-05-03,Late,238.28715453699226
R21327,O39936,P27485,2023-01-26,Late,6.950336678885246
R21328,O19926,P14619,2024-11-23,Damaged,356.0065531674857
R21329,O30723,P23679,2023-06-10,Damaged,301.8085815268306
R21330,O12945,P15652,2023-05-16,Damaged,37.09596200711779
R21331,O28367,P27031,2021-12-24,Wrong Item,282.191698733857
R21332,O35984,P35921,2022-05-31,damaged,159.89545684176508
R21333,O39649,P36867,2023-05-31,Damaged,98.13535425059322
R21334,O19313,P40619,2023-08-31,Damaged,49.08000719108358
R21335,O10896,P11396,2021-09-21,Damaged,324.8035238590622
R21336,O16062,P15728,2025-02-09,damaged,127.5942297927661
R21337,O30332,P28828,2021-09-23,Wrong Item,191.7133863034062
R21338,O24461,P23989,2022-10-23,Wrong Item,17.43677447249685
R21339,O4281,P34635,2021-12-09,Damaged,427.0646562618249
R21340,O12867,P24662,2024-08-22,Wrong Item,224.66746154833248
R21341,O2923,P9205,2023-02-19,Damaged,243.89324754308663
R21342,O8161,P13439,2023-11-10,Wrong Item,458.25861882844686
R21343,O23607,P32676,2020-08-20,Wrong Item,181.490043487064
R21344,O28336,P34501,2022-06-22,Late,237.64961944328704
R21345,O25554,P3926,2024-08-23,Damaged,337.32261385864695
R21346,O25299,P15669,2023-10-18,Wrong Item,26.76922057539497
R21347,O39502,P28654,2024-08-20,Late,479.26656346043615
R21348,O4796,P31089,2022-04-11,Damaged,405.9921161862105
R21349,O14951,P25018,2025-08-12,Wrong Item,235.07081938800957
R21350,O32543,P21444,2020-02-19,Damaged,175.45235084930434
R21351,O19825,P29746,2022-03-10,Late,164.79143608427492
R21352,O5118,P24680,2023-11-09,Late,482.19249772657804
R21353,O28295,P7443,2024-02-28,damaged,449.7506694077084
R21354,O8105,P5640,2025-06-10,damaged,251.77879981835275
R21355,O11415,P6098,2025-07-19,Damaged,386.67280231579383
R21356,O21461,P23067,2023-04-04,Wrong Item,382.91271139284606
R21357,O23481,P38219,2022-09-15,Late,476.40057445769764
R21358,O40318,P35091,2021-05-16,Damaged,237.85723606767746
R21359,O21344,P13731,2023-03-25,Damaged,281.6137948406862
R21360,O40036,P14684,2021-03-06,damaged,389.51139931991537
R21361,O17127,P21660,2021-04-18,damaged,311.68295709633674
R21362,O37186,P4814,2020-02-13,Wrong Item,468.09917821709786
R21363,O13344,P23114,2021-02-25,Late,193.6924070441312
R21364,O15428,P33903,2021-10-25,Damaged,212.3039860882535
R21365,O2174,P16578,2024-07-14,Late,51.58300812084684
R21366,O25149,P13126,2025-12-18,Wrong Item,101.46451463645894
R21367,O3544,P33007,2022-09-11,Late,486.79332089619527
R21368,O23003,P11874,2020-01-21,Damaged,444.2551726243732
R21369,O13379,P4098,2022-09-28,Wrong Item,422.35357718741557
R21370,O19668,P16855,2021-04-10,Damaged,226.69924850507047
R21371,O2043,P39835,2021-04-24,Damaged,52.268491948924655
R21372,O15950,P4619,2022-11-30,Wrong Item,162.79004656944048
R21373,O33520,P13936,2022-07-06,Wrong Item,385.26606034594096
R21374,O24884,P24624,2025-05-08,Wrong Item,498.00485164040435
R21375,O32658,P2299,2023-09-04,Late,88.06443311035753
R21376,O40491,P1037,2020-07-01,Late,96.2882938087183
R21377,O31822,P2867,2020-04-08,Wrong Item,222.66438067167476
R21378,O16541,P2932,2025-04-18,Damaged,190.93458693272893
R21379,O29490,P8332,2021-04-03,Damaged,130.48704892416157
R21380,O18254,P34601,2022-03-15,damaged,269.3351583333727
R21381,O20972,P34151,2023-03-14,Damaged,112.74656364905587
R21382,O15199,P35641,2021-09-07,Damaged,188.1058110804683
R21383,O38916,P2653,2025-12-06,Wrong Item,447.20261602110713
R21384,O39235,P22014,2025-03-07,damaged,71.24639246149616
R21385,O25525,P7310,2023-07-07,Damaged,314.3985192922948
R21386,O5400,P11343,2025-01-21,Late,212.62289371084282
R21387,O2519,P20002,2020-08-25,damaged,483.4172190978372
R21388,O16780,P21573,2021-06-19,Late,318.3253322274705
R21389,O15182,P20621,2022-11-11,damaged,325.7018048252951
R21390,O24148,P20533,2025-02-25,Wrong Item,389.49274747367616
R21391,O16083,P16983,2022-02-18,damaged,332.1089481669392
R21392,O33440,P18156,2024-04-05,damaged,129.68620628451885
R21393,O33192,P38948,2021-01-19,Late,386.54705922690187
R21394,O12368,P19765,2023-01-09,Damaged,333.7664579897974
R21395,O29930,P20432,2024-08-27,Late,223.51492426232676
R21396,O15541,P15389,2025-12-14,damaged,421.51803806479876
R21397,O37404,P10120,2021-08-25,Wrong Item,494.31992964710986
R21398,O19441,P31961,2024-12-14,damaged,266.95972993547554
R21399,O10354,P9230,2020-03-11,damaged,476.52166475546755
R21400,O25111,P1752,2024-09-18,damaged,52.654687016829634
R21401,O31875,P23152,2020-04-17,Wrong Item,288.897505820516
R21402,O3319,P18080,2020-05-14,Wrong Item,397.21630544498396
R21403,O35614,P29032,2020-06-06,Wrong Item,160.9475121826413
R21404,O17657,P26748,2022-03-18,Wrong Item,191.97893198800165
R21405,O4509,P9593,2022-05-03,damaged,37.40377381709142
R21406,O30069,P39665,2023-10-05,Wrong Item,91.61128514654848
R21407,O16711,P9655,2020-04-01,Wrong Item,389.3249248789295
R21408,O12527,P11098,2021-02-19,Wrong Item,143.97802526689233
R21409,O14133,P10385,2021-02-20,Damaged,412.4434080115282
R21410,O14962,P11981,2020-04-17,Wrong Item,316.0038244017825
R21411,O6860,P13461,2021-12-06,Wrong Item,300.64914790408
R21412,O34341,P3869,2021-11-23,Damaged,444.3192689539461
R21413,O16628,P24491,2021-05-10,Wrong Item,186.5485075690411
R21414,O17518,P21070,2020-07-23,Damaged,265.88842486142175
R21415,O5505,P38770,2023-12-01,Late,418.29121109733074
R21416,O8582,P33230,2020-07-11,Damaged,27.080201705451234
R21417,O32610,P35280,2020-12-30,Damaged,26.428004911773286
R21418,O31034,P36463,2023-08-11,Late,170.59553771481853
R21419,O6598,P11659,2025-12-18,Wrong Item,402.323004546174
R21420,O18977,P30252,2022-10-20,Damaged,291.9822223360877
R21421,O26509,P39664,2023-11-08,Wrong Item,373.58182873796517
R21422,O28397,P17116,2023-08-14,Damaged,131.95844241936402
R21423,O23145,P22795,2024-07-15,Wrong Item,175.17584349079857
R21424,O16615,P10701,2020-12-22,Damaged,111.8569321407099
R21425,O18446,P5950,2020-05-21,Wrong Item,8.849275674888952
R21426,O5480,P11206,2022-05-14,Damaged,421.2529846758028
R21427,O26941,P30232,2025-10-29,Damaged,388.41417640504557
R21428,O16941,P26678,2023-10-20,Damaged,192.66978059683598
R21429,O39812,P4906,2022-04-29,damaged,311.6784699775312
R21430,O25845,P13616,2021-04-02,Wrong Item,170.9835561386181
R21431,O15830,P15860,2024-04-15,damaged,445.5820994540018
R21432,O17967,P24088,2025-02-15,Wrong Item,328.54950133979963
R21433,O35209,P38737,2024-07-30,Wrong Item,27.74578176378514
R21434,O14071,P7738,2023-06-12,Late,112.47078655059492
R21435,O36435,P32880,2025-08-04,damaged,283.43379954209377
R21436,O34157,P9561,2021-06-16,damaged,380.46828523513005
R21437,O20452,P8336,2023-11-20,damaged,453.67907873491606
R21438,O33655,P30028,2022-11-21,damaged,17.004345319688632
R21439,O34890,P20078,2020-02-20,Damaged,258.33427765324
R21440,O15089,P14729,2024-10-07,damaged,369.75758125155727
R21441,O8039,P16125,2022-08-14,Damaged,309.6103257698089
R21442,O14152,P17409,2021-05-21,Damaged,165.353175621028
R21443,O11377,P11823,2022-06-03,Late,404.2146574689903
R21444,O12648,P22917,2021-07-16,Damaged,165.16256569811944
R21445,O23066,P10141,2021-11-12,Damaged,357.856433790777
R21446,O17269,P12550,2021-05-06,Damaged,263.7720966329876
R21447,O25234,P4691,2024-03-14,Damaged,463.1394615140927
R21448,O35914,P24108,2023-07-14,Wrong Item,390.5153207507545
R21449,O36184,P38497,2022-09-06,Late,37.01217263091198
R21450,O24514,P5024,2022-08-18,Damaged,418.1290341822075
R21451,O4080,P14310,2022-09-12,Wrong Item,445.8225366729583
R21452,O22104,P34007,2025-07-26,Wrong Item,122.38636394917623
R21453,O2327,P27645,2024-08-24,Late,480.43411437461714
R21454,O16647,P21175,2022-02-05,Wrong Item,325.17286803977464
R21455,O10134,P33040,2020-06-21,Wrong Item,339.43200013870984
R21456,O32539,P32633,2025-04-10,Wrong Item,264.99086965836807
R21457,O9307,P6969,2025-12-11,Late,497.20720615990876
R21458,O34108,P34815,2023-05-22,Damaged,347.76410862367766
R21459,O33226,P33978,2024-05-15,Wrong Item,19.717192532536565
R21460,O29243,P2486,2023-01-21,Late,482.91146050062645
R21461,O19741,P31105,2024-06-04,Late,108.42302469982653
R21462,O3222,P36387,2020-05-04,Damaged,167.7124211382831
R21463,O15327,P21874,2020-11-24,damaged,252.44940585301168
R21464,O30611,P34018,2022-09-19,Wrong Item,68.4479591289871
R21465,O36662,P9053,2020-03-04,Wrong Item,208.0176878994325
R21466,O16762,P1126,2022-12-13,Late,124.67780317838819
R21467,O22547,P26890,2022-02-08,Late,459.97900149777104
R21468,O27512,P30017,2024-05-11,Wrong Item,48.77012061901137
R21469,O37005,P6846,2020-05-22,Late,454.59941091197646
R21470,O37727,P38893,2022-05-14,Wrong Item,191.224409729622
R21471,O2889,P3874,2023-11-04,Late,454.1360108219606
R21472,O16722,P31611,2023-07-30,Wrong Item,428.67970000140707
R21473,O11206,P31810,2024-01-23,Wrong Item,94.45616001764893
R21474,O9983,P13507,2025-12-30,damaged,43.95902576291654
R21475,O23789,P37604,2023-07-07,Late,310.6184228842648
R21476,O34273,P33636,2023-06-01,Damaged,47.926015188597674
R21477,O12130,P1958,2025-09-03,Damaged,485.48869920562566
R21478,O8794,P18236,2025-08-30,Late,387.5568122873252
R21479,O39185,P36785,2023-03-15,Late,403.95674729372723
R21480,O9138,P14689,2021-11-22,damaged,20.330241653781698
R21481,O11698,P13617,2025-01-12,Damaged,330.3953631689341
R21482,O34716,P16673,2021-11-12,Damaged,26.62370156857852
R21483,O26965,P5787,2024-10-16,damaged,172.91826918356028
R21484,O2309,P22216,2022-12-06,Damaged,378.8019471743194
R21485,O10321,P4202,2021-02-04,damaged,37.79459967010934
R21486,O38317,P31747,2023-04-01,Damaged,373.45710712433976
R21487,O16890,P39071,2021-05-27,Late,339.57755251812864
R21488,O14125,P1188,2023-04-08,Late,339.029638607458
R21489,O24706,P13210,2024-10-17,damaged,370.9768316551322
R21490,O13189,P25454,2022-12-13,Damaged,65.57513553528673
R21491,O31844,P14903,2024-01-23,Wrong Item,133.05890711370722
R21492,O36835,P38456,2022-04-28,Wrong Item,234.41903667564688
R21493,O23670,P39710,2025-06-11,Wrong Item,299.5102756224541
R21494,O21207,P32727,2020-08-03,Damaged,48.54237470340895
R21495,O28342,P2538,2021-06-29,damaged,72.95633056664072
R21496,O36404,P32688,2025-12-15,Wrong Item,317.80679200146346
R21497,O28799,P39187,2025-07-30,damaged,175.97422903393434
R21498,O40439,P37622,2021-11-07,Damaged,456.7605814228799
R21499,O15406,P21758,2020-04-26,Late,460.0641282778403
R21500,O5164,P34653,2020-05-30,Damaged,287.36328536450947
R21501,O31888,P27367,2022-06-30,Wrong Item,128.42167400275636
R21502,O32818,P3535,2025-08-20,Wrong Item,492.50729454066385
R21503,O15281,P18474,2020-02-07,Wrong Item,377.1873767302395
R21504,O19495,P28255,2020-05-12,damaged,71.85608642561047
R21505,O7084,P20368,2020-09-13,damaged,223.50781936945054
R21506,O8538,P31185,2022-05-17,damaged,276.04128995028094
R21507,O40544,P26867,2023-01-20,Damaged,210.1089360046727
R21508,O5772,P29078,2023-01-12,Damaged,447.98471172517264
R21509,O36474,P23104,2021-09-09,Damaged,176.45620318860844
R21510,O16916,P37897,2020-09-26,Damaged,5.874163483395102
R21511,O18187,P12165,2020-11-15,Late,405.78002627201
R21512,O13137,P19794,2024-02-26,Late,407.9922399831243
R21513,O13684,P34647,2020-12-19,Late,218.41207683427845
R21514,O7264,P9691,2025-06-24,Late,352.92853910964925
R21515,O28877,P32589,2024-05-23,Late,166.07542133263988
R21516,O4866,P25089,2022-03-22,Late,496.73626483099974
R21517,O23051,P31179,2021-10-26,damaged,186.24082756557473
R21518,O39929,P36889,2023-10-10,Damaged,324.24551416539197
R21519,O31912,P10523,2021-11-05,Wrong Item,228.01424228709564
R21520,O25021,P11794,2025-09-25,Damaged,154.9732894671673
R21521,O22784,P18306,2024-05-26,damaged,140.45952868563404
R21522,O33751,P13776,2024-10-19,Damaged,279.7797932675293
R21523,O13823,P31024,2025-08-07,Late,112.69613055787347
R21524,O26688,P40904,2021-05-31,damaged,136.1794824303244
R21525,O26982,P21060,2024-01-29,damaged,43.53409979035533
R21526,O35557,P1474,2021-04-11,Wrong Item,226.75668078844265
R21527,O15254,P20686,2022-05-17,Wrong Item,52.16344961700245
R21528,O19400,P10009,2023-10-21,Late,155.98440352640975
R21529,O21623,P22777,2023-05-22,Damaged,439.4578375885789
R21530,O15325,P19805,2022-07-02,Wrong Item,487.84973408443415
R21531,O30628,P7328,2023-08-19,Late,485.23583972399155
R21532,O29514,P8719,2021-04-07,Wrong Item,24.449703380396674
R21533,O32172,P25868,2024-11-08,Wrong Item,209.83819669561956
R21534,O30483,P16687,2025-11-19,Wrong Item,238.45587489147206
R21535,O8201,P34290,2023-09-02,damaged,233.37521388111418
R21536,O35116,P20945,2024-05-15,Damaged,171.37858506370364
R21537,O16496,P2568,2021-11-02,Damaged,133.90448864354434
R21538,O22662,P17890,2023-02-20,Damaged,462.59111909429015
R21539,O26118,P19709,2024-10-03,damaged,44.46314815675438
R21540,O36218,P40850,2022-10-04,damaged,339.4237723470912
R21541,O31031,P40272,2021-05-04,Wrong Item,311.4828822682901
R21542,O24350,P4764,2023-02-10,Late,302.8939333424789
R21543,O24265,P27253,2023-12-31,Late,338.78863530573256
R21544,O40091,P24044,2025-07-09,Damaged,471.381029538259
R21545,O24322,P2772,2020-07-31,Damaged,77.38742162857865
